time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,reward
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,ブレーキ（減速）,30,70.0,70.0,50.56,70.0,1897.3,61.0,138.43,0.0,-2.1,この先制限速度なし,107m先に下り勾配6.7‰あり,前方1024.4m先を62.9km/h,後続列車なし,60.0,105.0,未発車,60.0,69.9,0.0,-0.5
172.09999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,6.199999999999996,惰行,6.0,70.0,70.0,35.05,70.0,87.3,7.9,58.01,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方777.9m先を54.4km/h,後続列車なし,30.0,0.0,発車済み,90.0,70.0,0.0,-0.05
184.69999999999865,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.7999999999999999,ブレーキ（減速）,0.7,70.0,0.0,0,70.0,41.1,0.0,0.0,6.8,9.2,この先制限速度なし,この先目立った勾配なし,前方44.3m先を7.2km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
142.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,6.0,70.0,70.0,17.16,70.0,715.9,36.0,15.76,0.0,0.0,この先制限速度なし,125m先に上り勾配6.1‰あり,前方725.4m先を12.5km/h,後続列車なし,30.0,0.0,発車済み,90.0,70.0,0.0,-0.5
170.09999999999977,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.800000000000001,力行（加速）,0.1,70.0,44.5,33.25,33.3,47.7,9.9,52.27,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方142.9m先を32.2km/h,後続列車なし,60.0,0.0,発車済み,60.0,33.3,0.0,-0.05
153.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,14.0,惰行,6.0,70.0,70.0,50.89,70.0,501.2,25.0,125.99,0.0,6.1,この先制限速度なし,311m先に上り勾配9.2‰あり,前方502.0m先を2.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,-0.5
79.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,6.0,70.0,70.0,37.17,70.0,1250.6,71.0,73.25,0.0,0.0,この先制限速度なし,260m先に上り勾配12.5‰あり,前方1107.1m先を36.8km/h,後続列車なし,60.0,58.0,未発車,60.0,70.0,0.0,-0.5
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,力行（加速）,6.0,70.0,68.3,51.55,51.5,213.3,44.0,129.23,0.0,6.1,この先制限速度なし,23m先に上り勾配9.2‰あり,前方274.3m先を27.5km/h,後続列車なし,30.0,0.0,発車済み,90.0,51.5,0.0,-0.5
179.99999999999892,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.500000000000001,ブレーキ（減速）,0.1,70.0,0.0,0,70.0,41.1,0.0,0.0,2.1,9.2,この先制限速度なし,この先目立った勾配なし,前方41.4m先を0.0km/h,後続列車なし,90.0,0.0,未発車,30.0,70.0,13.0,-0.05
131.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,ブレーキ（減速）,6.0,70.0,66.8,43.44,43.4,264.7,47.0,92.19,0.0,6.1,この先制限速度なし,74m先に上り勾配9.2‰あり,前方265.1m先を0.0km/h,後続列車なし,60.0,6.0,未発車,60.0,43.4,0.0,-0.5
