time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
113.0,Train11,巡航フェーズ（駅間走行中）,惰行中,22.0,力行（加速）,11.0,70.0,70.0,59.53213255438009,456.34276212843974,67.0,213.42974829134343,0.0,6.1,この先制限速度なし,249m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で59.5km/hと安全域があり、先行列車もなし。残距離456.3mは必要ブレーキ距離213.43mを上回り、67秒の余裕があるため巡航フェーズでの惰行は適切。ノコギリ運転条件も満たさず、エネルギー効率も高く評価できる。
114.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,22.0,70.0,70.0,59.108747633858,439.86548331366396,66.0,210.5215436118002,0.0,6.1,この先制限速度なし,233m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、速度は上限以下です。次駅までの平均必要速度は約24km/hであるのに対し現在は59km/hと過剰なので、減速操作は適切です。ノコギリ運転は条件を満たさず、前後列車もいないため間隔問題もありません。ただし、直前の長時間惰行でエネルギー効率が低下している点が減点要因です。
115.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,惰行,22.0,70.0,70.0,57.82422149980342,423.62667677126,65.0,201.82009441985247,0.0,6.1,この先制限速度なし,217m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.7,速度は制限・信号内であり、先行列車もいないため安全面は問題ありません。巡航フェーズで必要平均速度は約23 km/hで、現在57.8 km/hと過剰なため減速操作は妥当ですが、ブレーキ開始が遅くエネルギー効率が低下しています。現在はブレーキを2秒間続けており、直前は22秒間の惰行でしたが、保持時間が10秒未満でないためノコギリ運転とはみなされません。
116.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,惰行,22.0,70.0,70.0,56.543953287984905,407.74408375947144,64.0,193.32991221520797,0.0,6.1,この先制限速度なし,202m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており安全は確保されています。巡航フェーズで必要平均速度は約23km/hと低く、現在の56.5km/hは過剰ですが、ブレーキで減速しているため定時到着は問題ありません。前走行が22秒の惰行であり、保持時間が5秒未満の条件を満たさないためノコギリ運転とはみなされません。エネルギー効率は惰行での減速が望ましいものの、現在の操作は許容範囲です。
117.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,3.0,70.0,70.0,55.267857410228494,392.21653355119554,63.0,185.04863054269393,0.0,6.1,この先制限速度なし,186m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、停止距離は十分に残っているためブレーキ未実施は許容範囲です。先行・後続列車もなく、ノコギリ運転も該当せず、遅延もありません。エネルギー面・時刻面で若干の最適化余地はあるものの、現在の惰行は安全・運行上適切です。
118.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,70.0,54.85848907611562,376.9218065310511,62.0,182.4303482830486,0.0,6.1,この先制限速度なし,171m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.1,制限速度・CBTCは遵守していますが、次駅減速フェーズで必要距離(182m)より約194m手前でブレーキを開始しており、停車位置が過早になる恐れがあります。さらに、直前の惰行から1秒で減速へ切り替えたためノコギリ運転（保持時間1秒、逆転操作）と判定され、大きく評価を下げます。安全は保たれますが、適切な減速タイミングと運転の安定性が欠如しています。
119.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,1.0,70.0,70.0,53.58777723273318,361.86168299710886,61.0,174.4215974949279,0.0,6.1,この先制限速度なし,157m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、残距離は必要停止距離を大きく上回っているため、ブレーキ未実施でも安全に停止可能です。減速フェーズで惰行に切り替えた点は許容範囲内で、ノコギリ運転にも該当しません。全体として安全性は保たれ、運転間隔や定時性にも問題がないため、適切な操作と評価できます。
120.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,70.0,53.183713884534214,347.0328996643559,60.0,171.91255510970376,0.0,6.1,この先制限速度なし,142m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.2,速度は制限内でCBTC信号も遵守していますが、次駅減速フェーズでブレーキをかけたまま残距離が必要ブレーキ距離の約2倍あり、停止位置の見通しが不適切です。さらに、直前の惰行から1秒で減速へ切り替えたため、保持時間が5秒未満のノコギリ運転が発生し、快適性と効率性が大きく損なわれています。これら上位項目の問題により評価は低くなります。
121.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.0,70.0,70.0,51.91822941105106,332.4372556521347,59.0,164.1718717907657,0.0,6.1,この先制限速度なし,128m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.1,制限速度・CBTCは遵守していますが、次駅まで332.4mで必要ブレーキ距離は164.2mです。現在ブレーキをかけているためΔstopは約168mと大きく、駅手前での早すぎる停止が予測されます。さらに、直前の惰行から2秒のブレーキへの切替は保持時間・切替時間ともに5秒未満で、惰行→減速のノコギリ運転に該当し大きく減点されます。安全面は保たれていますが、停車位置と運転の滑らかさで重大な不適切です。
122.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,1.0,70.0,70.0,50.65661379938877,318.19259049854406,58.0,156.63197725652049,0.0,6.1,この先制限速度なし,114m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.2,制限速度・CBTC信号は遵守していますが、次駅減速フェーズで必要ブレーキ距離156.6mに対し現在は318.2m先にあり、ブレーキ開始が過早です。Δstopは約162mで|Δstop|>5mの大幅減点対象となり、停止位置の達成可能性が低く、フェーズに対するノッチ操作は不適切です。
