time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,reward
193.8999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.500000000000001,力行（加速）,0.1,70.0,0.0,28.23,70.0,20.0,0.0,37.75,16.0,9.2,この先制限速度なし,この先目立った勾配なし,前方20.3m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,7.8,26.9,-0.05
194.39999999999947,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.1,70.0,0.0,19.17,70.0,9.3,0.0,17.46,16.5,9.2,この先制限速度なし,この先目立った勾配なし,前方9.7m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,5.3,27.4,-0.05
198.19999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,力行（加速）,0.1,70.0,0.0,20.42,70.0,7.7,0.0,19.81,20.3,9.2,この先制限速度なし,この先目立った勾配なし,前方8.7m先を3.3km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
182.99999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,惰行,0.1,70.0,0.0,15.25,70.0,14.4,0.0,11.07,5.1,9.2,この先制限速度なし,この先目立った勾配なし,前方15.2m先を2.8km/h,後続列車なし,90.0,15.0,未発車,30.0,6.6,16.0,-0.05
185.3999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.9000000000000006,力行（加速）,0.1,70.0,0.0,18.29,0.0,0.0,0.0,17.88,7.5,0.0,この先制限速度なし,この先目立った勾配なし,前方0.2m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,0.0,18.4,-0.05
179.79999999999973,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.4,力行（加速）,0.30000000000000004,70.0,0.0,34.08,70.0,40.4,0.0,54.87,1.9,9.2,この先制限速度なし,この先目立った勾配なし,前方40.8m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,11.1,12.8,-0.05
197.4999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,0.1,70.0,0.0,11.07,0.0,0.0,0.0,6.57,19.6,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を1.4km/h,後続列車なし,90.0,15.0,未発車,30.0,0.0,30.5,-0.05
185.4999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0000000000000004,力行（加速）,0.1,70.0,0.0,18.0,0.0,0.0,0.0,17.32,7.6,0.0,この先制限速度なし,この先目立った勾配なし,前方0.0m先を0.0km/h,後続列車なし,90.0,15.0,未発車,30.0,0.0,18.5,-0.05
191.99999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.9000000000000006,惰行,0.1,70.0,0.0,17.26,70.0,9.0,0.0,14.17,12.1,9.2,この先制限速度なし,この先目立った勾配なし,前方42.6m先を21.7km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
187.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.9000000000000012,惰行,0.1,70.0,0.0,29.36,70.0,36.1,0.0,40.81,7.9,9.2,この先制限速度なし,この先目立った勾配なし,前方48.6m先を14.2km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,-0.05
