time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
59.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,ブレーキ（減速）,30.0,70.0,70.0,68.7810865040963,68.8,1441.6972838972629,121.0,245.94112104175284,0.0,0.0,この先制限速度なし,432m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,巡航フェーズでrequired_speedと同等なのに力行を継続し、エネルギー効率が低下しているため減点し0.5とした。
60.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,ブレーキ（減速）,30.0,70.0,70.0,69.22195793481993,69.2,1422.5295085325947,120.0,249.02177662418936,0.0,0.0,この先制限速度なし,413m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,巡航フェーズでrequired_speedと同等の速度であるにも関わらず力行を継続し、エネルギー効率が低下しているため減点し、rewardは0.6とした。
61.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,ブレーキ（減速）,30.0,70.0,70.0,69.65965942481216,69.7,1403.2397138878955,119.0,252.09787211822405,0.0,0.0,この先制限速度なし,393m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,巡航フェーズでrequired_speedと同等の速度にも関わらず不要な力行を継続しており、省エネ性が低下しているため評価を減点した。
62.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,62.0,70.0,70.0,70.0942054446789,70.1,1383.8287784741326,118.0,255.1690988578471,0.0,0.0,この先制限速度なし,374m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,制限速度70.0km/hを0.1km/h超過し、即時ゼロルールに該当したためrewardは0.0とした。
63.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,67.35220737393803,67.4,1364.7430482492914,117.0,236.07919526905735,0.0,0.0,この先制限速度なし,355m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,加速と直前の減速が7秒未満で反転し、合理的理由がなくノコギリ運転と判定されたため上限0.0点となった。
64.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,67.80779327506437,67.8,1345.9700048451673,116.0,239.20320275251524,0.0,0.0,この先制限速度なし,337m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,ノコギリ運転と判定され、prev_notch_durationが1秒で上限0.0点となったため評価は0.0。
65.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,68.25608011336216,68.3,1327.07150324595,115.0,242.2957987190891,0.0,0.0,この先制限速度なし,318m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,巡航フェーズで必要速度を満たすのに力行を継続し、保持時間が7秒未満で直前のブレーキから反転したためノコギリ運転と判定し、上限が0.0点となった。
66.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,1.0,70.0,70.0,68.70071545559975,68.7,1308.0490346044264,114.0,245.38143494423903,0.0,0.0,この先制限速度なし,298m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,ブレーキから力行への2秒未満の反転がノコギリ運転と判定され、上限0.0点となり、不要な力行も評価を下げるためrewardは0.0とした。
67.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,1.0,70.0,70.0,69.14216386127225,69.1,1288.9035035338204,113.0,248.46288466538948,0.0,0.0,この先制限速度なし,279m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,前ノッチが1秒の減速から5秒の力行へ反転し、保持時間が7秒未満のノコギリ運転と判定されたため、reward上限が0.0となった。
68.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,1.0,70.0,70.0,69.58043970775545,69.6,1269.6357932793348,112.0,251.53983108022015,0.0,0.0,この先制限速度なし,260m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,前ブレーキからの即時加速が2秒未満の逆転でノコギリ運転と判定され、不要な力行のためrewardは0.0とした。
69.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,6.0,70.0,70.0,70.01555745160337,70.0,1250.2467830813123,111.0,254.6119642627876,0.0,0.0,この先制限速度なし,241m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,巡航フェーズで必要速度と同等の速度にも関わらずブレーキを掛け、直前の力行からの短時間切替でノコギリ運転と判断し、エネルギー無駄と評価したため0.3とした。
