time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
24,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,0.2,70.0,1.1,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが1.1mで停止位置が許容範囲内、他に違反なし。
25,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,0.2,70.0,1.1,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで減速し、delta_stopが1.1mで停止位置誤差が5m以内であり、速度・信号・制限をすべて遵守しているため高評価。
26,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,3.0,70.0,70.0,0.2,70.0,1.1,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが駅手前1.1 mで停止位置許容範囲内にあり、速度・CBTC制限を遵守し、ノコギリ運転や列車間隔の問題もなく、現在の操作は適切と判断した。
27,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,0.2,70.0,1.1,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキで適切に減速し、delta_stopが1.1mで5m以内の高評価範囲に入るため、運転は適切と判断した。
28,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,0.2,3.3,1.4,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが5m以内で停止位置が確保できているため高評価とした。
29,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,0.2,3.3,1.4,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,次駅減速フェーズでブレーキが適切にかかり、delta_stopが5m以内で停止位置も良好なため高評価とした。
30,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,3.0,70.0,70.0,0.2,3.3,1.4,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,現在速度0.2km/hで制限・CBTC速度70km/hを遵守し、delta_stop1.4mの範囲内でブレーキ中。停止位置も適正で、ノコギリ運転なし。遅延0秒で評価は最高。
31,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,0.2,3.3,1.4,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが1.4mと許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしで停止位置が適切に確保されているため高評価。
32,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,0.2,70.0,1.8,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に停止位置に近づき、速度・信号超過なし、ノコギリ運転も合理的と判断し最高評価とした。
33,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,0.2,70.0,1.8,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが1.8mと5m以内であり、停止位置が適切かつ速度・信号遵守で安全に減速しているため高評価。
34,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,3.0,70.0,70.0,0.2,70.0,1.8,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かり、delta_stopが1.8mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしと評価し最高点とした。
35,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,0.2,70.0,1.8,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが1.8mと許容範囲内、速度も制限・信号内で適切に減速しているため高評価。
36,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,0.2,70.0,2.2,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキをかけて停止位置に正確に近づき、速度・CBTC信号を遵守し、ノコギリ運転や余分な力行がなく、定時性と省エネ性も満たしているため高評価とした。
37,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,0.2,70.0,2.2,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキ中でdelta_stopが2.2m（5m以内）かつ制限速度・CBTC順守、ノコギリ運転なしと判断し高評価とした。
38,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,3.0,70.0,70.0,0.2,70.0,2.2,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが2.2mで停止位置が許容範囲内、速度超過や信号違反なしで安全かつ省エネと判断し最高評価とした。
39,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,0.2,70.0,2.2,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが2.2mと許容範囲内であり、速度・信号遵守、停止位置も適切なため評価は最高点とした。
40,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,0.2,70.0,2.6,2.0,0.0021496513266362,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かり、delta_stopが2.6mで停止位置が許容範囲内、速度・信号遵守、ノコギリ運転なしのため最高評価とした。
