time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,1.0,1.0,1.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキはdelta_stopが1.05mで適切に開始され、速度・信号・制限を遵守し、無駄な加速もなく安全に停止できるため高評価。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,10.0,70.0,70.0,1.0,1.0,1.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキはdelta_stopが1.05mで5m以内の適切な減速であり、安全かつ停車位置が正確なため高評価とした。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,1.0,1.8,3.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキ中にdelta_stopが3.05mで5m以内に収まり、信号・制限速度を遵守しノコギリ運転もなく安全に停止できるため高評価とした。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,10.0,70.0,70.0,1.0,1.8,3.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかりdelta_stopが5m以内で停止可能、速度制限・CBTC遵守、ノコギリ運転なしで高評価。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,1.0,4.8,5.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ開始が必要停止位置より約5m早く、やや早すぎる減速と判断し中程度の減点とした。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,10.0,70.0,70.0,1.0,4.8,5.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキは適切に行われているが、delta_stopが5.05mで5mを僅かに超えているため、停止位置精度でやや減点し、rewardを0.6とした。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,1.0,70.0,8.1,5.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ開始が早すぎて停止位置が8m前方にずれ、エネルギー無駄が生じるため中程度の減点となり、rewardは0.6とした。
12,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,2.0,2.0,3.2,5.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが2.99mで5m以内の高評価範囲に入り、速度・信号遵守も問題なく安全かつ定時に停止できるため高評価とした。
13,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,10.0,70.0,70.0,2.0,2.0,3.2,5.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキが適切に掛かり、delta_stopが2.99mで5m以内の高評価範囲にあり、速度・信号遵守も問題なく、全体として安全かつ定時性が保たれるため高評価とした。
14,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,2.0,4.3,5.2,5.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキが適切に掛かり、delta_stopが5m以内で停止位置が確保できているため高評価とし、他項目に問題なし。
15,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,10.0,70.0,70.0,2.0,4.3,5.2,5.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが5m以内で停止位置が確保できているため高評価とした。
16,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,10.0,70.0,70.0,2.0,70.0,8.2,5.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,制限速度・CBTC遵守、減速フェーズで適切にブレーキを適用し停止位置も確保、他項目に問題なしと判断しreward=1.0とした。
