time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,0.3,0.2,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かり、delta_stopが0.20mで停止位置が正確、速度・信号遵守、ノコギリ運転なしと評価し最高点とした。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,0.2,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動しdelta_stopが0.20mで許容範囲内、速度・信号遵守、ノコギリ運転なしと評価し最高点とした。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,0.3,0.2,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが0.20mで停止位置が確保でき、速度も制限内で安全かつ省エネなため高評価とした。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,0.2,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが0.2mで停止位置が許容範囲内、速度・信号遵守で安全かつ省エネと判断し高評価。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,0.3,0.2,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,減速フェーズで適切にブレーキをかけ、delta_stopが0.20mで停止位置も良好、速度・信号遵守、無駄な力行なしと評価し最高点とした。安全性も確保されている。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,0.2,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかりdelta_stopが0.20mで停止位置が正確、速度・信号遵守、ノコギリ運転なしで安全に減速しているため高評価。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,0.3,0.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,前走で惰行2秒からブレーキ0.5秒への短時間切替が合理的根拠なくノコギリ運転と判定され、上限0.3点に抑えられた。
7,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,0.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,次駅減速フェーズでブレーキを適切に適用し、delta_stopが0.5mと許容範囲内で安全に停止できるため高評価とした。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,0.3,0.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかり、delta_stopが0.5mで停止位置が許容範囲内、速度・信号・制限をすべて遵守しているため最高評価とした。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,0.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.8,制限速度・CBTC順守、ブレーキで停止位置が0.5m以内に収まり適切だが、10秒の遅延により定時性が低下し評価を0.8とした。
10,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,0.3,0.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,制限速度・CBTC遵守、ブレーキで停止位置が0.5m以内に収まり、ノコギリ運転なし、余分な力行もなく、全ての上位項目が適切であるため最高評価とした。
11,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,0.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが0.5mで停止位置が許容範囲内、速度・信号・制限をすべて遵守しているため高評価。
12,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,1.1,1.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動しdelta_stopが1mで停止位置が確保され、即0.0違反もなくノコギリ運転でもないため高評価。
13,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,1.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,ブレーキが適切に作動し、delta_stopが1mで許容範囲内、速度も制限内で安全に停止できるため高評価とし0.9とした。
14,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,1.1,1.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,次駅減速フェーズでブレーキを適切に掛け、delta_stopが1mと許容範囲内で停止位置が確保できているため高評価。
15,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,1.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが1mで許容範囲内、速度・信号遵守、ノコギリ運転なしと評価し高評価とした。
16,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,1.1,1.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが1mで許容範囲内のため高評価とし、rewardを1.0とした。
17,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,1.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に減速し、delta_stopが1mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしと評価し高評価とした。
18,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,4.1,2.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号を遵守し、delta_stopが2mで適切にブレーキ中。ノコギリ運転なしで停止位置も確保できるため、評価は最高点とする。
19,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,2.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かり、delta_stopが2mで停止位置誤差が小さく、速度・信号遵守、ノコギリ運転なしと評価し高評価とした。
20,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,4.1,2.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でΔstopが2mと許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしで適切な減速と判断し高評価とした。
21,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,2.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,次駅減速フェーズで適切にブレーキをかけ、delta_stopが2mで停止位置誤差が5m以内、速度・信号遵守、ノコギリ運転なしのため最高評価とした。
22,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,4.1,2.0,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが2mで停止位置が許容範囲内、速度・信号超過なしで安全かつ定時に停止できるため最高評価とした。
23,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,2.0,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に減速し、停止位置は2m以内で許容範囲内、速度・信号遵守、ノコギリ運転なしで安全に停止できるため高評価。
24,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,3.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが3.5mと許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしで適切に停止位置へ向かっているため高評価。
25,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.3,70.0,3.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかりdelta_stopが5m以内で停止位置が確保され、即時0点要件もなくノコギリ運転でもないため高評価とした。
26,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,3.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかっており、delta_stopが3.5mで5m以内の高評価範囲にあるため、現在の操作は適切と判断した。
27,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.3,70.0,3.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に減速し、delta_stopが5m以内で停止位置が確保されているため、全項目で問題なく高評価とした。
28,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,3.5,3.0,0.0048366099149295,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが3.5mと5m以内、信号・制限速度遵守、ノコギリ運転なしで安全に停止できるため高評価。
29,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.3,70.0,3.5,0.0,0.0048366099149295,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.8,定時性遅延が10秒あるため減点し、他は全て適切なのでrewardは0.8とした。
30,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.6,0.6,0.22,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが0.20mで停止位置が確保され、低速での調整は合理的と判断されたため高評価。
31,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.6,70.0,0.22,0.0,0.019345150315089,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に減速し、delta_stopが0.20mで停止位置が許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしのため高評価。
32,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.6,0.6,0.22,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,次駅減速フェーズでブレーキを適切に掛け、delta_stopが0.20mで5m以内の誤差となり安全に停止できるため高評価とした。
33,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.6,70.0,0.22,0.0,0.019345150315089,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かり、delta_stopが0.20mで停止位置が確保されているため高評価。
34,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.6,0.6,0.22,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,次駅減速フェーズでブレーキが適切に作動し、delta_stopが0.20mで停止位置が高精度、速度・信号遵守、ノコギリ運転なしで定時・省エネ的に問題なし。
35,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.6,70.0,0.22,0.0,0.019345150315089,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキで適切に減速し、delta_stopが5m以内で停止位置が確保され、速度・信号超過なしで安全に停止しているため高評価とした。
36,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.6,0.6,0.52,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが0.5mで停止位置誤差が5m以内のため高評価とし、他に問題なし。
37,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,2.0,70.0,70.0,0.6,70.0,0.52,0.0,0.019345150315089,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキは適切に開始され、delta_stopが0.5mで停止位置誤差が小さく安全かつ定時に停止できるため高評価。
38,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.6,0.6,0.52,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動し、delta_stopが0.5mで停止位置が正確、速度・信号遵守、ノコギリ運転なしで定時・省エネに優れたため最高評価とした。
39,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,0.6,70.0,0.52,0.0,0.019345150315089,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキ中でdelta_stopが0.5mと許容範囲内であり、速度・信号遵守、フェーズ適合性に問題なく、ノコギリ運転や無駄な力行もないため高評価とした。
40,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,0.6,0.6,0.52,3.0,0.019345150315089,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に掛かりdelta_stopが0.5mで停止位置誤差が小さく、速度・信号遵守も問題なく、ノコギリ運転等もなしと判断し最高評価とした。
