time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
142,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,24.0,惰行,12.0,70.0,70.0,12.5,12.5,23.4,13.5,8.37048443513756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキ中でCBTC・制限速度遵守、ノコギリ運転なし。delta_stopが15mとやや大きく停止位置誤差が中程度のため0.4とした。
145,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,25.0,惰行,12.0,70.0,70.0,10.0,70.0,20.4,0.0,5.361102334269932,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキ開始が停止点より約15m早く、早すぎる減速によりエネルギー無駄と遅延が生じるため0.4とした。
146,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,26.0,惰行,12.0,70.0,70.0,7.5,7.5,18.0,17.3,3.0177105615573585,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5,ブレーキが早すぎて駅手前約15mで停止し、エネルギー無駄かつ定時性に影響するため評価を低くし0.5とした。
147,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,26.0,惰行,12.0,70.0,70.0,7.5,70.0,18.0,0.0,3.0177105615573585,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5,ブレーキが必要停止距離より早く開始され、delta_stopが14.98mで遅延を増大させたため評価を0.5とした。
148,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,27.0,惰行,12.0,70.0,70.0,5.0,5.0,16.3,23.5,1.3420645674902167,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5,ブレーキが停止点より約15m前に開始され、停止位置誤差が中程度でエネルギー無駄が生じるため評価を0.5とした。
150,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,28.0,惰行,12.0,70.0,70.0,2.5,2.5,15.3,44.1,0.3357138252241959,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,delta_stopが約15mと大きく、ブレーキ開始が早すぎるため評価を減点し、定時性と省エネ性を考慮してrewardを0.6とした。
151,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,28.0,惰行,12.0,70.0,70.0,2.5,70.0,15.3,0.0,0.3357138252241959,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5,ブレーキが停止位置までに余裕があり過ぎて早すぎるため遅延が拡大し、評価を0.5とした。
270,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.0,惰行,12.0,70.0,70.0,12.5,12.5,23.4,13.5,8.37048443513756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキ開始が15m早く、停止位置が過剰に前方となり遅延とエネルギー損失が生じるため、評価は0.4とした。
272,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.0,惰行,12.0,70.0,70.0,10.0,10.0,20.4,14.7,5.361102334269932,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,次駅減速フェーズで必要ブレーキ距離より15m前にブレーキを開始し、停止位置が早すぎるため定時性とエネルギー効率が低下し、rewardは0.4とした。
273,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.0,惰行,12.0,70.0,70.0,10.0,70.0,20.4,0.0,5.361102334269932,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキは適切で安全基準は満たすが、delta_stopが15mとやや早めの停止で位置誤差があり、評価は0.4とした。
