raw_speed,raw_stat_dist,raw_rem_time,raw_hold_time,raw_pre_action,raw_stat_dist2,raw_fw_dist,norm_speed,norm_stat_dist,norm_stat_dist_clip,norm_rem_time,norm_hold_time,norm_pre_act_c,norm_pre_act_a,norm_pre_act_d,norm_fw_dist,Q_coast,Q_accel,Q_decel,total_reward,llm_reward
0.0,2.178000000000001,180.0,30,2,2.178000000000001,2.178000000000001,0.0,1.3390000000000004,1.0,0.5,1.0,0,0,1.0,1.3390000000000004,600.5597,606.2691,597.93445,1.0,1.0
3.1655461647722727,2.177552031426483,179.0,1.0,1,2.177552031426483,2.177552031426483,0.03956932705965341,1.3387760157132416,1.0,0.49722222222222223,0.03333333333333333,0,1.0,0,1.3387760157132416,601.23663,606.19824,600.05096,1.0,1.0
6.166266910487602,2.1762480601784304,178.0,2.0,1,2.1762480601784304,2.1762480601784304,0.07707833638109503,1.3381240300892152,1.0,0.49444444444444446,0.06666666666666667,0,1.0,0,1.3381240300892152,601.8116,606.3622,600.5391,1.0,1.0
9.01037060950777,2.174132710937684,177.0,3.0,1,2.174132710937684,2.174132710937684,0.11262963261884713,1.337066355468842,1.0,0.49166666666666664,0.1,0,1.0,0,1.337066355468842,603.5404,607.655,602.1723,1.0,1.0
11.705695795979539,2.171248380451793,176.0,4.0,1,2.171248380451793,2.171248380451793,0.14632119744974423,1.3356241902258965,1.0,0.4888888888888889,0.13333333333333333,0,1.0,0,1.3356241902258965,605.29083,609.05273,603.8419,1.0,1.0
14.259723701053257,2.1676353385103333,175.0,5.0,1,2.1676353385103333,2.1676353385103333,0.17824654626316572,1.3338176692551666,1.0,0.4861111111111111,0.16666666666666666,0,1.0,0,1.3338176692551666,607.0904,610.54553,605.5625,1.0,1.0
16.679590829763864,2.1633318254315874,174.0,6.0,1,2.1633318254315874,2.1633318254315874,0.2084948853720483,1.3316659127157937,1.0,0.48333333333333334,0.2,0,1.0,0,1.3316659127157937,608.7068,611.9126,607.09674,1.0,1.0
18.972101512263023,2.158374146057838,173.0,7.0,1,2.158374146057838,2.158374146057838,0.2371512689032878,1.329187073028919,1.0,0.48055555555555557,0.23333333333333334,0,1.0,0,1.329187073028919,609.83167,612.81903,608.1544,1.0,1.0
21.143740370988105,2.1527967602747964,172.0,8.0,1,2.1527967602747964,2.1527967602747964,0.2642967546373513,1.3263983801373982,1.0,0.4777777777777778,0.26666666666666666,0,1.0,0,1.3263983801373982,610.5907,613.3833,608.87476,1.0,1.0
23.200684653441794,2.1466323700855483,171.0,9.0,1,2.1466323700855483,2.1466323700855483,0.2900085581680224,1.3233161850427742,1.0,0.475,0.3,0,1.0,0,1.3233161850427742,612.17365,614.8183,610.44666,1.0,1.0
25.14881638758307,2.139912003282898,170.0,10.0,1,2.139912003282898,2.139912003282898,0.3143602048447884,1.319956001641449,1.0,0.4722222222222222,0.3333333333333333,0,1.0,0,1.319956001641449,613.69464,616.22064,611.97003,1.0,1.0
26.993734323444887,2.1326650937742677,169.0,11.0,1,2.1326650937742677,2.1326650937742677,0.3374216790430611,1.3163325468871339,1.0,0.46944444444444444,0.36666666666666664,0,1.0,0,1.3163325468871339,614.71265,617.1663,612.99475,1.0,1.0
28.74076563054452,2.124919558623116,168.0,12.0,1,2.124919558623116,2.124919558623116,0.3592595703818065,1.312459779311558,1.0,0.4666666666666667,0.4,0,1.0,0,1.312459779311558,616.39526,618.79456,614.70874,1.0,1.0
30.39497732598752,2.116701871878522,167.0,13.0,1,2.116701871878522,2.116701871878522,0.379937216574844,1.308350935939261,1.0,0.4638888888888889,0.43333333333333335,0,1.0,0,1.308350935939261,618.1411,620.4864,616.4848,1.0,1.0
31.96118741293167,2.1080371352702265,166.0,14.0,1,2.1080371352702265,2.1080371352702265,0.3995148426616459,1.3040185676351133,1.0,0.46111111111111114,0.4666666666666667,0,1.0,0,1.3040185676351133,620.337,622.62195,618.6899,1.0,1.0
33.38956556163591,2.0989567704531,165.0,15.0,1,2.0989567704531,2.0989567704531,0.4173695695204489,1.29947838522655,1.0,0.4583333333333333,0.5,0,1.0,0,1.29947838522655,621.5219,623.84595,619.93304,1.0,1.0
34.74124400116306,2.0894905654534384,164.0,16.0,1,2.0894905654534384,2.0894905654534384,0.43426555001453826,1.2947452827267192,1.0,0.45555555555555555,0.5333333333333333,0,1.0,0,1.2947452827267192,622.5667,624.96265,621.0445,1.0,1.0
36.020771480221505,2.0796591052485525,163.0,17.0,1,2.0796591052485525,2.0796591052485525,0.4502596435027688,1.2898295526242762,1.0,0.4527777777777778,0.5666666666666667,0,1.0,0,1.2898295526242762,623.5556,626.05676,622.09894,1.0,1.0
37.231931443069435,2.069481896506094,162.0,18.0,1,2.069481896506094,2.069481896506094,0.46539914303836794,1.284740948253047,1.0,0.45,0.6,0,1.0,0,1.284740948253047,624.62744,627.2904,623.23346,1.0,1.0
38.42520543202613,2.0589717781665904,161.0,19.0,1,2.0589717781665904,2.0589717781665904,0.48031506790032663,1.2794858890832952,1.0,0.44722222222222224,0.6333333333333333,0,1.0,0,1.2794858890832952,625.5998,628.45685,624.2831,1.0,1.0
39.53786155146717,2.0481402613025104,160.0,20.0,1,2.0481402613025104,2.0481402613025104,0.4942232693933396,1.2740701306512552,1.0,0.4444444444444444,0.6666666666666666,0,1.0,0,1.2740701306512552,626.0878,629.20325,624.8673,1.0,1.0
40.58822488598231,2.0370088400947353,159.0,21.0,1,2.0370088400947353,2.0370088400947353,0.5073528110747788,1.2685044200473676,1.0,0.44166666666666665,0.7,0,1.0,0,1.2685044200473676,626.6835,630.0963,625.5501,1.0,1.0
41.5822664799225,2.0255936227656477,158.0,22.0,1,2.0255936227656477,2.0255936227656477,0.5197783309990313,1.2627968113828238,1.0,0.4388888888888889,0.7333333333333333,0,1.0,0,1.2627968113828238,627.3188,630.99835,626.2503,1.0,1.0
42.52872754108959,2.01390952097929,157.0,23.0,1,2.01390952097929,2.01390952097929,0.5316090942636198,1.256954760489645,1.0,0.4361111111111111,0.7666666666666667,0,1.0,0,1.256954760489645,628.2099,632.1628,627.19135,1.0,1.0
43.467615797622145,2.0019648644447336,156.0,24.0,1,2.0019648644447336,2.0019648644447336,0.5433451974702768,1.2509824322223668,1.0,0.43333333333333335,0.8,0,1.0,0,1.2509824322223668,629.72614,633.23114,628.0444,1.0,1.0
44.4073152454624,1.9897583418141238,155.0,25.0,1,1.9897583418141238,1.9897583418141238,0.55509144056828,1.244879170907062,1.0,0.4305555555555556,0.8333333333333334,0,1.0,0,1.244879170907062,631.36224,634.2007,628.9394,1.0,1.0
45.33131704463812,1.9772929988316754,154.0,26.0,1,1.9772929988316754,1.9772929988316754,0.5666414630579765,1.2386464994158377,1.0,0.42777777777777776,0.8666666666666667,0,1.0,0,1.2386464994158377,632.98553,635.2336,629.896,1.0,1.0
46.23984668729646,1.9645731642795425,153.0,27.0,1,1.9645731642795425,1.9645731642795425,0.5779980835912057,1.2322865821397713,1.0,0.425,0.9,0,1.0,0,1.2322865821397713,634.3963,636.06287,630.64764,1.0,1.0
47.133127735266775,1.9516031045731133,152.0,28.0,1,1.9516031045731133,1.9516031045731133,0.5891640966908347,1.2258015522865566,1.0,0.4222222222222222,0.9333333333333333,0,1.0,0,1.2258015522865566,635.39777,636.44604,630.94934,1.0,1.0
48.01138178645524,1.938387024302088,151.0,29.0,1,1.938387024302088,1.938387024302088,0.6001422723306905,1.219193512151044,1.0,0.41944444444444445,0.9666666666666667,0,1.0,0,1.219193512151044,636.17706,636.60474,631.0023,1.0,1.0
48.87482844365983,1.9249290667802867,150.0,30.0,1,1.9249290667802867,1.9249290667802867,0.6109353555457478,1.2124645333901434,1.0,0.4166666666666667,1.0,0,1.0,0,1.2124645333901434,637.13635,637.01355,631.31226,1.0,1.0
48.773868640354316,1.911366894800878,149.0,1.0,0,1.911366894800878,1.911366894800878,0.6096733580044289,1.205683447400439,1.0,0.41388888888888886,0.03333333333333333,1.0,0,0,1.205683447400439,631.3353,634.22723,631.0272,1.0,1.0
49.624433060352395,1.8976989468912215,148.0,1.0,1,1.8976989468912215,1.8976989468912215,0.6203054132544049,1.1988494734456108,1.0,0.4111111111111111,0.03333333333333333,0,1.0,0,1.1988494734456108,633.75024,636.55676,633.527,1.0,1.0
50.460597909653046,1.8837967559972348,147.0,2.0,1,1.8837967559972348,1.8837967559972348,0.630757473870663,1.1918983779986174,1.0,0.4083333333333333,0.06666666666666667,0,1.0,0,1.1918983779986174,635.3726,638.1723,635.13586,1.0,1.0
51.28257688735104,1.8696642919741748,146.0,3.0,1,1.8696642919741748,1.8696642919741748,0.641032211091888,1.1848321459870874,1.0,0.40555555555555556,0.1,0,1.0,0,1.1848321459870874,635.9318,638.9086,635.8387,1.0,1.0
52.09058159793676,1.855305465609824,145.0,4.0,1,1.855305465609824,1.855305465609824,0.6511322699742095,1.177652732804912,1.0,0.4027777777777778,0.13333333333333333,0,1.0,0,1.177652732804912,636.3223,639.6947,636.62286,1.0,1.0
52.8848215308791,1.8407241292091392,144.0,5.0,1,1.8407241292091392,1.8407241292091392,0.6610602691359888,1.1703620646045696,1.0,0.4,0.16666666666666666,0,1.0,0,1.1703620646045696,637.04694,640.481,637.4274,1.0,1.0
53.66550404220606,1.825924077184439,143.0,6.0,1,1.825924077184439,1.825924077184439,0.6708188005275757,1.1629620385922195,1.0,0.3972222222222222,0.2,0,1.0,0,1.1629620385922195,638.12994,641.3052,638.2955,1.0,1.0
54.4328343380141,1.81090904665038,142.0,7.0,1,1.81090904665038,1.81090904665038,0.6804104292251762,1.15545452332519,1.0,0.39444444444444443,0.23333333333333334,0,1.0,0,1.15545452332519,639.29645,642.28406,639.3139,1.0,1.0
55.187015459839515,1.7956827180232615,141.0,8.0,1,1.7956827180232615,1.7956827180232615,0.6898376932479939,1.1478413590116308,1.0,0.39166666666666666,0.26666666666666666,0,1.0,0,1.1478413590116308,640.4377,643.2251,640.2103,1.0,1.0
56.02994194753255,1.7802396599778554,140.0,9.0,1,1.7802396599778554,1.7802396599778554,0.7003742743441569,1.1401198299889277,1.0,0.3888888888888889,0.3,0,1.0,0,1.1401198299889277,641.6265,644.1924,641.1252,1.0,1.0
56.917574073008076,1.7645509152016814,139.0,10.0,1,1.7645509152016814,1.7645509152016814,0.7114696759126009,1.1322754576008407,1.0,0.3861111111111111,0.3333333333333333,0,1.0,0,1.1322754576008407,642.7247,645.0138,641.92163,1.0,1.0
57.789900693287464,1.7486177583459543,138.0,11.0,1,1.7486177583459543,1.7486177583459543,0.7223737586660933,1.1243088791729772,1.0,0.38333333333333336,0.36666666666666664,0,1.0,0,1.1243088791729772,643.91156,645.90454,642.81476,1.0,1.0
58.64715299735985,1.7324444084562884,137.0,12.0,1,1.7324444084562884,1.7324444084562884,0.7330894124669982,1.1162222042281442,1.0,0.38055555555555554,0.4,0,1.0,0,1.1162222042281442,645.7334,647.5131,644.45306,1.0,1.0
59.48955987572026,1.7160350206810229,136.0,13.0,1,1.7160350206810229,1.7160350206810229,0.7436194984465032,1.1080175103405114,1.0,0.37777777777777777,0.43333333333333335,0,1.0,0,1.1080175103405114,647.353,648.8342,645.79877,1.0,1.0
60.3173478969584,1.6993936869129769,135.0,14.0,1,1.6993936869129769,1.6993936869129769,0.75396684871198,1.0996968434564884,1.0,0.375,0.4666666666666667,0,1.0,0,1.0996968434564884,648.7657,649.8651,646.838,1.0,1.0
61.13074128664761,1.6825244364374683,134.0,15.0,1,1.6825244364374683,1.6825244364374683,0.7641342660830952,1.0912622182187341,1.0,0.37222222222222223,0.5,0,1.0,0,1.0912622182187341,649.9988,650.6746,647.5901,1.0,1.0
61.929961908453784,1.6654312365858566,133.0,16.0,1,1.6654312365858566,1.6654312365858566,0.7741245238556723,1.0827156182929283,1.0,0.36944444444444446,0.5333333333333333,0,1.0,0,1.0827156182929283,652.3854,652.63904,649.4948,1.0,1.0
