time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
167,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,40.0,70.0,108.3,0.0,78.30262950465575,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.4,ブレーキが必要停止点より30m前に開始され、早すぎる減速で遅延とエネルギー損失が生じたため評価を下げた。
168,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,45.0,90.8,14.5,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,45.0,0,normal,0.0,ブレーキ開始が遅くdelta_stopが-8.05mでオーバーランがほぼ確実なため即時0点ルールが適用された。
169,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,70.0,90.8,0.0,98.84980427029758,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,ブレーキ中にdelta_stopが-8.05mでオーバーランリスクが高く、即時0点ルールに該当するためreward=0.0。
170,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,45.0,45.0,90.8,14.5,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,45.0,0,normal,0.0,delta_stopが-8.05mでブレーキ中にも関わらず過走リスクが高く、即reward0.0ルールに該当するため0.0とした。
171,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,45.0,70.0,90.8,0.0,98.84980427029758,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-8.05mで高速域のオーバーランリスクがあり、即時0点ルールが適用されたため0.0とした。
172,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,45.0,95.8,15.3,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,45.0,0,normal,0.9,次駅減速フェーズでブレーキが適切にかかり、delta_stopが-3.05mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしのため高評価とし0.9とした。
173,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,70.0,95.8,0.0,98.84980427029758,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.9,次駅減速フェーズで適切にブレーキをかけ、速度・信号・停止位置すべて基準内のため高評価とした。
174,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,45.0,45.0,95.8,15.3,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,45.0,0,normal,0.9,次駅減速フェーズでブレーキが適切に掛かり、Δstopが-3.05mで許容範囲内のため高評価とした。
175,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,45.0,70.0,95.8,0.0,98.84980427029758,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.9,ブレーキ中でCBTC・制限速度を遵守し、delta_stopが±5m以内の許容範囲に収まっているため減速は適切で、ノコギリ運転や無駄な力行はなく安全かつエネルギー効率的と判断した。
176,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,70.0,98.8,15.8,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切にかかり、delta_stopが-0.05mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしのため高評価。
177,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,45.0,70.0,98.8,0.0,98.84980427029758,15.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,制限速度・CBTC遵守、ブレーキ開始位置が適切でノコギリ運転なし、遅延はあるが減速フェーズでの操作は正当であるため高評価。
178,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,15.0,70.0,70.0,45.0,70.0,98.8,15.8,98.84980427029758,0.0,6.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキ中で信号・制限速度を遵守し、delta_stopが-0.05mで停止位置が許容範囲内のため高評価とし、rewardを1.0とする。
