time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.0,0,normal,1.0,現在は駅停車完了で速度0km/h、制限速度・CBTC信号を遵守し安全上の違反なし。不要な加速もなく省エネ的に適切なため最高評価とする。
1,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.0,0,normal,1.0,駅停車完了で速度0km/h、ブレーキは停止保持として適切であり、制限速度・CBTC信号・停止位置すべて遵守しているためreward=1.0とする。
2,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.0,0,normal,0.7,駅停車完了で速度0のままブレーキを継続しているため、不要なエネルギー消費と操作の不適切さが評価を下げた。
3,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.0,0,normal,1.0,停止位置誤差が0mで制限速度・CBTC信号を遵守、ノコギリ運転や不要な加減速もなく、最高評価とした。
4,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,0.7,0.3,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.7,0,normal,1.0,駅停車完了で速度0km/h、ブレーキ保持は適切であり停止位置誤差0.3mは許容範囲内のため最高評価とする。
5,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,0.7,0.3,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.7,0,normal,1.0,駅停車完了で速度0km/h、ブレーキ保持は停止維持に適切で、制限速度・CBTC遵守、停止位置誤差0.3mは許容範囲内、ノコギリ運転なし、遅延・エネルギー無駄なしと判断し最高評価とした。
6,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,70.0,0.3,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.3,駅停車完了で速度0km/hにも関わらずブレーキを継続しているため、フェーズ適合性とエネルギー効率が低く評価し0.3とした。
7,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,70.0,0.3,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.8,停止完了状態でブレーキを継続しているためエネルギー無駄と判断し、他は全て適正なので0.8とした。
8,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,0.7,0.6,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.7,0,normal,1.0,駅停車完了で速度0km/h、ブレーキは保持状態のみで安全・速度制限・CBTC違反なし、停止位置誤差0.6mは許容範囲内のため最高評価とした。
9,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,0.7,0.6,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,0.7,0,normal,1.0,駅停車完了フェーズで速度0km/hかつ停止位置が0.6m以内で、制限速度・CBTC信号を遵守しているため最高評価とした。
10,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,70.0,0.6,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,駅停車完了で速度0km/h、ブレーキは停止保持として適切であり、停止位置誤差0.6mは許容範囲内のため評価は高く、減点要因なし。
11,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,70.0,0.6,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,制限速度・CBTC遵守、停止位置誤差0.6mで許容範囲内、ノコギリ運転なし、現在ブレーキは停止保持で適切なため最高評価とした。
12,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,1.4,0.9,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.4,0,normal,1.0,駅停車完了で速度0km/h、制限速度・CBTCを遵守し、ブレーキは停止保持のみで安全・定時性に問題なく、ノコギリ運転もなしと判断した。
13,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,1.4,0.9,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.4,0,normal,1.0,駅停車完了で速度0km/hのままブレーキ保持は適切であり、制限速度・CBTC違反もなく、ノコギリ運転も発生していないため最高評価とした。
14,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,70.0,0.9,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.8,停止位置は許容範囲内だが、駅停車完了でブレーキを継続している点が不適切でエネルギー無駄と判断し、0.8とした。
15,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,70.0,0.9,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,停止位置が1m以内で誤差が小さく、速度・制限・CBTCをすべて遵守し、ノコギリ運転もなく適切なブレーキ保持のためrewardを1.0とした。
16,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,1.4,1.2,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.4,0,normal,1.0,全ての安全・速度・CBTC条件を満たし、駅停車完了でブレーキ保持は適切な操作であるため高評価とした。
17,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,4.0,ブレーキ（減速）,20.0,70.0,70.0,0.0,1.4,1.2,3.0,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.4,0,normal,0.3,駅手前で停止しブレーキを継続、required_speed 1.4km/hに対し進行せず停車位置未達でフェーズに不適切な操作と判断し0.3とした。
18,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,1.0,ブレーキ（減速）,8.0,70.0,70.0,0.0,70.0,1.2,0.0,0.0,15.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.5,停止位置が1.2 m手前で速度0のままブレーキを継続し、不要な減速と15秒の遅延があるため0.5とした。
