time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,3.1,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズで適切にブレーキし、delta_stop≈0で停止位置が正確、速度・信号・制限を遵守し安全上問題なし。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,制限速度・CBTC遵守、停止位置誤差±0mでブレーキ適切、ノコギリ運転なし、遅延はあるが減速フェーズで安全に停止できるため評価は1.0とする。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,3.1,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,制限速度・CBTC遵守、ブレーキで適切に停止位置を確保しており、ノコギリ運転や無駄な加速がなく、定時性・省エネ性も問題ないため最高評価とした。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に掛かり、delta_stop≈0で停止位置が正確、速度・信号・制限を遵守しているため高評価。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,3.1,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に掛かりdelta_stopが0に近く、速度・信号超過なしで安全に停止できるため高評価。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,15.0,70.0,70.0,8.0,70.0,3.43,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に保持され、速度・信号・停止位置すべて基準を満たすため高評価とした。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,8.0,8.0,4.43,4.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,8.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に行われ、delta_stopが許容範囲内で停止位置も正確、速度制限・CBTC遵守、ノコギリ運転なしと評価し高評価とした。
7,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,8.0,70.0,4.43,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.9,次駅減速フェーズでブレーキが適切に掛かり、delta_stopが1mで停止位置が許容範囲内のため高評価とした。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,15.0,70.0,70.0,8.0,8.0,4.43,4.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,8.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に掛かり、速度・信号・停止位置すべて基準内で安全かつ省エネと判断し1.0とした。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,15.0,70.0,70.0,8.0,70.0,4.43,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズで適切にブレーキし、停止位置誤差1mで高評価、速度制限・CBTC遵守、ノコギリ運転なしと判断し高評価とした。
