time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
169.5,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,120.6,力行（加速）,49.0,70.0,32.64,24.42,70.0,79.68,10.5,28.284556051677445,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方100.3m先を17.8km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで速度が制限速度‑8km/h以下に留まり加速せず、必要速度帯外であるため評価を大幅に減点した。
169.5,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,惰行,120.6,70.0,32.64,24.42,70.0,79.68,10.5,28.284556051677445,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方100.3m先を17.8km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで速度が制限帯を大きく下回り、減速フェーズで不適切に加速しているため評価を低くした。
169.5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,惰行,120.6,70.0,32.64,24.42,70.0,79.68,10.5,28.284556051677445,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方100.3m先を17.8km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで制限速度付近走行が求められる中、必要以上に早くブレーキを開始し停車位置が手前にずれたため評価が低くなる。
161.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,10.1,70.0,19.33,7.72,15.5,61.19,19.0,2.840994679065028,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方67.7m先を10.7km/h,後続列車なし,20.0,0.0,発車済み,100.0,15.5,0.0,normal,0.2,次駅減速フェーズで必要なブレーキが行われず惰行に切り替わっているため停止位置達成が遅れ、運転が不適切と判断した。
161.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,10.1,70.0,19.33,7.72,15.5,61.19,19.0,2.840994679065028,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方67.7m先を10.7km/h,後続列車なし,20.0,0.0,発車済み,100.0,15.5,0.0,normal,0.2,次駅減速フェーズで加速しており、停止位置への到達が遅れるため大幅に減点し、reward 0.2とした。
161.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.1,惰行,89.0,70.0,19.33,7.72,15.5,61.19,19.0,2.840994679065028,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方67.7m先を10.7km/h,後続列車なし,20.0,0.0,発車済み,100.0,15.5,0.0,normal,0.1,ブレーキが過度に早く、停止位置が遠く手前になるため定時性とエネルギー効率が低下し評価が低い。
174.1,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,7.2,70.0,65.5,22.99,70.0,61.42,5.9,25.08171344273401,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方249.2m先を39.7km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで必要速度70km/hに対し現在23km/hの低速惰行が続き、定時性が著しく低下しているため評価が低い。
174.1,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,7.2,70.0,65.5,22.99,70.0,61.42,5.9,25.08171344273401,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方249.2m先を39.7km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.1,次駅減速フェーズで加速し、遅延回復モードの速度帯を大きく下回っているため停車位置達成と遅延回復の両方が危険である。
174.1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,7.2,力行（加速）,5.0,70.0,65.5,22.99,70.0,61.42,5.9,25.08171344273401,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方249.2m先を39.7km/h,後続列車なし,40.0,0.0,発車済み,80.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで制限速度付近走行が必要な局面で早期ブレーキにより速度が低下し、停車位置も過剰に早く、定時性と省エネが大きく損なわれたため。
174.3,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,125.4,力行（加速）,49.0,70.0,70.0,22.31,70.0,48.53,5.7,23.62551723626329,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方720.5m先を54.1km/h,後続列車なし,20.0,0.0,発車済み,100.0,70.0,0.0,delay_recovery,0.2,次駅減速フェーズで22.3km/hの惰行が続き、必要なブレーキが行われていないためちんたら運転と判断し、遅延回復が求められる中評価を低下させた。
174.3,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,惰行,125.4,70.0,70.0,22.31,70.0,48.53,5.7,23.62551723626329,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方720.5m先を54.1km/h,後続列車なし,20.0,0.0,発車済み,100.0,70.0,0.0,normal,0.2,次駅減速フェーズで低速22.3km/hのまま加速し続け、停止開始が遅れたため停止位置達成が危うく、ちんたら運転とみなされる。
