time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,1.0,ブレーキ（減速）,30.0,70.0,70.0,0.0,2178.000000000001,180.0,0.0,0.0,-2.1,この先制限速度なし,387m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,現在は駅出発直後の加速フェーズで、制限速度70km/h・CBTC信号70km/hを遵守し、速度0km/hから加速する力行は適切です。前の減速は30秒と長く、ノコギリ運転の条件を満たさず、無駄な惰行やブレーキもありません。次駅到達に必要な平均速度≈44km/hを考慮すれば、加速継続は定時性・省エネの観点でも妥当です。
1.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,2.0,ブレーキ（減速）,30.0,70.0,70.0,3.1655461647722727,2177.552031426483,179.0,1.4360229636203226,0.0,-2.1,この先制限速度なし,386m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,現在は駅出発直後の加速フェーズで、制限速度70km/h、CBTV信号70km/hを大きく下回る3.2km/hです。次駅到達に必要な平均速度は約44km/hであり、加速を続けることは適切です。直前のブレーキは30秒と長く、現在の加速継続時間は2秒で、ノコギリ運転の条件（前後ノッチがともに10秒未満）は満たしていません。先行・後続列車もなく、定時遅れもなしです。以上より操作は安全かつ適切と判断します。
2.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,3.0,ブレーキ（減速）,30.0,70.0,70.0,6.166266910487602,2176.2480601784305,178.0,3.8252323424340187,0.0,-2.1,この先制限速度なし,384m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度6.2km/hは制限70km/h・CBTC 70km/hを大きく下回っており、加速フェーズでの力行は必要な平均速度44km/hに向けた適切な加速です。前後列車なしで信号違反もなく、ノコギリ運転の条件も満たさないため安全面で問題はありません。省エネや定時性の観点でも、残り距離と時間から見て加速を続けることは妥当です。
3.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,4.0,ブレーキ（減速）,30.0,70.0,70.0,9.01037060950777,2174.132710937684,177.0,7.013257309345573,0.0,-2.1,この先制限速度なし,381m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度は制限70km/h・信号70km/hを遵守し、先行列車もなしでCBTC違反はありません。加速フェーズでの力行は適切で、ノコギリ運転も発生せず、残り距離2174m・残り時間177秒から算出される必要平均速度は約44km/h、目標速度57〜62km/hに向けた加速が求められます。現在の力行はこの目標に合致し、定時到達と省エネの両面で妥当です。
4.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,5.0,ブレーキ（減速）,30.0,70.0,70.0,11.705695795979539,2171.248380451793,176.0,10.863988502661705,0.0,-2.1,この先制限速度なし,377m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズでの力行は必要速度（約57〜62km/h）に向けた適切な加速です。直前のブレーキは30秒と長く、現在の5秒の保持時間だけでノコギリ運転条件は満たさず、間隔や定時性にも問題はありません。エネルギー面で若干余裕はあるものの、加速は妥当です。
5.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,6.0,ブレーキ（減速）,30.0,70.0,70.0,14.259723701053257,2167.6353385103334,175.0,15.257685474202574,0.0,-2.1,この先制限速度なし,373m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・信号速度ともに70km/h以内で安全に走行中。次駅までの平均必要速度は約45km/hで、現在14.3km/hと遅いため加速（力行）は加速フェーズに適切。前方列車なしでCBTC制限もなく、直前のブレーキは30秒と長くノコギリ運転条件を満たさない。エネルギー消費はスケジュール達成に必要であり、全体的に適切な操作と判断できる。
6.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,7.0,ブレーキ（減速）,30.0,70.0,70.0,16.679590829763864,2163.3318254315873,174.0,20.089261355397895,0.0,-2.1,この先制限速度なし,368m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在は加速フェーズで次駅到達に必要な平均速度（約45km/h）を上回る速度帯（58〜63km/h）へ向けて加速中です。直前のブレーキは30秒と長く、現在の加速は5秒未満のノコギリ運転条件を満たさず、間隔問題や定時遅れもなく、エネルギー面でも必要な加速と判断できるため、操作は適切です。
7.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,8.0,ブレーキ（減速）,30.0,70.0,70.0,18.972101512263023,2158.374146057838,173.0,25.266730186273776,0.0,-2.1,この先制限速度なし,362m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに70km/h以下で19km/hと安全基準を満たし、次駅到達に必要な平均速度は約12.5km/hであり、スケジュール達成のため加速は妥当。直前のブレーキは30秒と長く、ノコギリ運転条件を満たさないため減点なし。先行・後続列車もなく、間隔問題もなし。エネルギー面ではやや余分な加速の可能性があるが、全体として適切な操作と判断できる。
8.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,9.0,ブレーキ（減速）,30.0,70.0,70.0,21.143740370988105,2152.7967602747963,172.0,30.709803262816266,0.0,-2.1,この先制限速度なし,356m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度21.1km/hは制限70km/h・CBTC信号70km/hを大きく下回り、加速フェーズでの力行は必要かつ安全です。前方に先行列車や後続列車がなく、CBTC違反もありません。ノコギリ運転の条件（保持時間<10秒かつ直前の操作時間<10秒）を満たさず減点対象外です。残り距離2152.8m、残り時間172秒から平均45km/hが必要で、現在の加速は定時到達に向けた適切な操作です。
9.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,10.0,ブレーキ（減速）,30.0,70.0,70.0,23.200684653441794,2146.6323700855482,171.0,36.348621758647695,0.0,-2.1,この先制限速度なし,349m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度23.2km/hは制限70km/h・信号70km/hを遵守しており、先行列車もなしでCBTC違反はありません。駅出発直後の加速フェーズで、次駅到達に必要な平均速度≈45km/hを考慮すると、加速（力行）を継続するのは適切です。ノコギリ運転の条件も満たさず、間隔や定時性・省エネ面でも問題はありません。
