time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,12.0,70.0,70.0,70.0,70.0,234.5,24.1,254.5018236368305,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,δ_stopが-20mでオーバーランが確実と判断され、即時0点ルールが適用されたためrewardは0.0。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,12.0,70.0,70.0,70.0,70.0,234.5,0.0,254.5018236368305,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-20mでブレーキ中にも関わらずオーバーランが確実であり、即時0点規則に該当するためreward=0.0。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,70.0,67.5,67.5,217.1,23.2,237.09053254078506,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,67.5,0,normal,0.0,delta_stopが-19.99mでブレーキ中、即時0点ルールに該当し安全上重大なオーバーランリスクがあるためreward=0.0。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,70.0,67.5,70.0,217.1,0.0,237.09053254078506,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-19.99mでブレーキ中でも停止位置が確保できず、オーバーランが確実なため即時0点とした。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,65.0,65.0,200.3,22.2,220.2549258138756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,65.0,0,normal,0.0,delta_stopが-19.95mでブレーキ中にも関わらず停止位置が手前過ぎ、オーバーランが確実なため即時0点とした。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,65.0,70.0,200.3,0.0,220.2549258138756,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-19.95mでブレーキ開始が遅くオーバーランが確実なため、即時0点ルールが適用されrewardは0.0。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,12.0,70.0,70.0,62.5,62.5,184.0,21.2,204.00059162822222,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,62.5,0,normal,0.0,delta_stopが-20mでオーバーランがほぼ確実なため、即reward0.0ルールに該当し0.0とした。
7,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,12.0,70.0,70.0,62.5,70.0,184.0,0.0,204.00059162822222,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-20mでブレーキ中にも関わらず停止距離が不足し、オーバーランが確実なため即時0点とした。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,12.0,70.0,70.0,60.0,60.0,168.3,20.2,188.33299862893884,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,60.0,0,normal,0.0,delta_stopが-20.03mでオーバーランが確実であり、即時0点規則に該当するため0.0とした。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,12.0,70.0,70.0,60.0,70.0,168.3,0.0,188.33299862893884,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,ブレーキ開始が遅くdelta_stopが-20.03mでオーバーランリスクが高く、即時0点規則に該当するため0.0とした。
