time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
177,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,70.0,1.72,0.0,1.7167690257989798,10.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,減速フェーズでブレーキが適切に掛かり、速度・CBTC制限を遵守し、停止位置も正確でノコギリ運転等の問題がないため高評価とした。
178,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,6.0,2.22,3.0,1.7167690257989798,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,6.0,0,normal,1.0,次駅減速フェーズでブレーキが適切にかかり、delta_stopが0.5mで停止位置が許容範囲内、速度制限・CBTC遵守、ノコギリ運転なしと評価し高評価とした。
179,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,70.0,2.22,0.0,1.7167690257989798,10.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.9,ブレーキが適切にかかり、delta_stopが0.5mと許容範囲内であり、速度制限・CBTCを遵守、ノコギリ運転や不要な力行がないため高評価とした。
180,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,6.0,2.72,3.0,1.7167690257989798,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,6.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に掛かり、delta_stopが許容範囲内で安全かつ省エネと判断したため高評価。
181,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,70.0,2.72,0.0,1.7167690257989798,10.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に行われ、delta_stopが許容範囲内で安全・速度制限・CBTCをすべて遵守しているため高評価としreward=1.0。
182,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,6.0,3.22,3.0,1.7167690257989798,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,6.0,0,normal,0.8,減速フェーズで適切にブレーキをかけ、速度・CBTC制限を遵守し、停止位置は許容範囲内であるため高評価とした。
183,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,70.0,3.22,0.0,1.7167690257989798,10.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.8,delta_stopが1.5mでやや早めのブレーキとなりやや減点対象だが、速度超過や信号無視はなく、ノコギリ運転もなく安全基準を満たすため、rewardは0.8とした。
184,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,7.3,3.72,3.0,1.7167690257989798,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,7.3,0,normal,0.5,ブレーキが早すぎて停止位置が2‑4m手前となり、エネルギー浪費と遅延リスクがあるため評価を低くした。
185,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,70.0,3.72,0.0,1.7167690257989798,10.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.8,ブレーキは適切で、delta_stopが2.0mでやや減点範囲に入るためrewardを0.8とした。
186,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,15.0,70.0,70.0,6.0,7.9,4.72,3.0,1.7167690257989798,0.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,7.9,0,normal,0.5,次駅減速フェーズでブレーキをかけているが、delta_stopが3 mで早すぎる減速と判断され、低速域の減点基準により0.5とした。
