time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
353,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,70.0,1200.0,0.0,268.84152072475536,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,現在速度が制限速度70km/hとCBTC信号70km/hを超える72km/hで走行しており、即reward0.0ルールの「制限速度超過」に該当するため、評価は0.0とした。
354,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,70.0,1200.0,75.0,268.84152072475536,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度とCBTC信号を超過しているため即0.0評価となり、rewardは0.0とした。
355,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,70.0,1200.0,0.0,268.84152072475536,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,現在速度が制限・CBTC信号を超過しており、安全上重大な違反で即時0点ルールに該当するためrewardは0.0とする。
356,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,72.0,1200.0,75.0,335.07660414945605,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,現在速度が制限速度70km/hとCBTC信号70km/hを超えて72km/hで走行しており、即0.0ルールに該当するためrewardは0.0とします。
357,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,70.0,1200.0,0.0,335.07660414945605,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度とCBTC信号速度を超過し、不要な加速を続けているため即時0点ルールが適用され、rewardは0.0となります。
358,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,72.0,1200.0,75.0,335.07660414945605,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,制限速度・CBTC信号を72km/hで超過し、ブレーキ未使用のため即時0点ルールが適用され、rewardは0.0とした。
359,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,70.0,1200.0,0.0,335.07660414945605,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度70km/hを超えて72km/hで走行し、即時0点ルールに該当するためrewardは0.0とした。
360,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,72.0,328.8,32.9,268.84152072475536,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,現在速度が制限速度・CBTC信号速度を超えているため、即時0点ルールに該当しrewardは0.0とした。
361,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,70.0,328.8,0.0,268.84152072475536,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度とCBTC信号を超える72km/hで走行し、減速フェーズで不適切に力行を続けているため、安全違反として即時0点と判断した。
362,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,72.0,328.8,32.9,268.84152072475536,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,制限速度70km/h・CBTC信号70km/hを2km/h上回って走行しており、即時0点ルールに該当するため、加速操作は安全上不適切でrewardは0.0とします。
363,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,70.0,328.8,0.0,268.84152072475536,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度とCBTC信号を超過し、減速フェーズで加速しているため即時0点ルールが適用され、rewardは0.0とした。
364,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,72.0,395.1,39.5,335.07660414945605,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,速度が制限70km/hとCBTC信号70km/hを超えているため即時0点ルールが適用され、rewardは0.0とした。
365,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,惰行,12.0,70.0,70.0,72.0,70.0,395.1,0.0,335.07660414945605,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,制限速度・CBTC信号を72km/hで超過し即時0点ルールに該当、加速は不適切です。
366,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,10.0,惰行,12.0,70.0,70.0,72.0,72.0,395.1,39.5,335.07660414945605,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0,0,,0,72.0,0,normal,0.0,制限速度・CBTC信号速度を超過し72km/hで走行しているため即時0点ルールが適用され、rewardは0.0となる。
