time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,15.0,70.0,70.0,40.0,70.0,1500.0,98.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し40km/hの惰行は必要速度未達で遅延を増大させるため、評価を0.2とした。
1,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,15.0,70.0,70.0,40.0,70.0,1000.0,65.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し40km/hの惰行は遅延リスクが高く、加速が必要なため大幅減点とし0.1とした。
2,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,15.0,70.0,70.0,40.0,70.0,1500.0,98.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し現在速度40km/hと大きく不足し、加速すべきところを惰行しているため遅延リスクと省エネ性欠如と判断し低評価とした。
3,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,15.0,70.0,70.0,40.0,70.0,1000.0,65.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し現在速度40km/hで惰行を続け、必要速度を大きく下回っているため遅延リスクが高く、0.1点に減点する。
4,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,15.0,70.0,70.0,40.0,70.0,1500.0,98.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号制限を遵守し、ノコギリ運転でも無駄な加速でもないため最高評価とした。
5,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,15.0,70.0,70.0,40.0,70.0,1000.0,65.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.9,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号制限を守りノコギリ運転もなく評価は高い。
6,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,15.0,70.0,70.0,40.0,70.0,1500.0,98.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度制限・CBTC遵守、無駄な力行なしと評価。
7,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,15.0,70.0,70.0,40.0,70.0,1000.0,65.0,87.19098149185392,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、安全・信号違反もなく評価は高くなる。
8,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,15.0,70.0,70.0,48.0,69.1,1500.0,98.0,124.97539671278402,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,69.1,0,normal,0.2,巡航フェーズで必要速度69.1km/hに対し48km/hのまま惰行しており、先行列車なしで速度不足は遅延につながるため大幅減点とした。
9,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,15.0,70.0,70.0,48.0,70.0,1000.0,65.0,124.97539671278402,0.0,-2.1,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed(70km/h)に対し現在速度が48km/hと大きく不足し、加速が必要なのに惰行を続けているため遅延リスクが高く、0.1〜0.3の範囲で評価し0.2とした。
