time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,70.0,0.05,0.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に作動しdelta_stopが0m付近で停止位置が確保され、速度・信号超過なしで安全かつ定時に停止できたため最高評価とした。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,70.0,0.05,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に掛かりdelta_stopが0mで停止位置が正確なため、全項目で問題なく評価し1.0とした。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.8,惰行,20.0,70.0,70.0,1.0,70.0,0.05,0.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切な位置で作動しdelta_stop≈0で停止位置が正確、速度制限・CBTC遵守、遅延なしのため最高評価とした。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.8,惰行,20.0,70.0,70.0,1.0,70.0,0.05,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズでブレーキが適切に作動し、停止位置誤差がほぼ0mで安全かつ省エネ的に問題なく、他の評価項目に違反なし。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,15.0,70.0,70.0,1.0,70.0,0.05,0.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に作動し、停止位置誤差が0mで安全かつ定時に停止できているため高評価。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,15.0,70.0,70.0,1.0,70.0,0.05,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,次駅減速フェーズでブレーキが適切にかかり、delta_stop≈0で停止位置が正確に確保されているため高評価。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,1.0,0.55,2.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.0,0,normal,1.0,次駅減速フェーズで適切にブレーキをかけ、delta_stopが0.5mで停止位置が良好、速度は制限内でエネルギー無駄なしと評価し高評価とした。
7,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,70.0,0.55,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に作動しdelta_stopが5m以内で停止位置確保、速度・信号超過なし、ノコギリ運転もなく安全かつ省エネな減速と判断。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.8,惰行,20.0,70.0,70.0,1.0,1.0,0.55,2.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.0,0,normal,1.0,ブレーキが適切に掛かり、delta_stopが0.5mで停止位置が確保され、速度・信号遵守も問題なく評価が高い。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.8,惰行,20.0,70.0,70.0,1.0,70.0,0.55,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に作動しdelta_stopが0.5mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なし、遅延は過去のもので現在の操作に問題なし。
10,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,15.0,70.0,70.0,1.0,1.0,0.55,2.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.0,0,normal,1.0,次駅減速フェーズでブレーキ中、delta_stopが0.5mで許容範囲内のため適切と判断し高評価。
11,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,15.0,70.0,70.0,1.0,70.0,0.55,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキが適切に掛かっており、delta_stopが5m以内で停止位置も正確、速度・CBTC制限を遵守しているため高評価。
12,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,1.0,1.05,4.2,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,1.0,0,normal,1.0,ブレーキが適切に作動し、delta_stopが1.0mで停止位置が許容範囲内、速度・信号遵守、ノコギリ運転なしで安全かつ定時に停止できるため高評価。
13,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,15.0,70.0,70.0,1.0,70.0,1.05,0.0,0.053731928280769,10.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,1.0,ブレーキ中でdelta_stopが1mと許容範囲内、速度・信号遵守、ノコギリ運転なしのため最高評価とした。
