time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
185.49999999999912,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.1,70.0,32.7,4.39,70.0,1.6,0.0,0.919374011651326,5.6,9.2,この先制限速度なし,この先目立った勾配なし,前方100.5m先を32.6km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,ブレーキが適切に掛かり、delta_stop が 0.68 m と許容範囲内で駅手前に安全に停止できるため高評価。
175.1999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,4.4,70.0,23.7,32.13,70.0,53.2,4.8,48.817568133781855,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方76.7m先を18.7km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,現在速度32.1km/hがCBTC信号速度23.7km/hを2km/h以上上回っており、即時0.0ルールに該当するため安全上0点とする。
179.99999999999943,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,惰行,0.1,70.0,22.1,18.7,70.0,19.5,0.0,16.61832622838835,0.1,9.2,この先制限速度なし,この先目立った勾配なし,前方73.1m先を26.2km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,次駅減速フェーズでブレーキが適切に作動し、delta_stop2.88mは許容範囲内、速度はCBTC信号以下かつ制限速度遵守、先行列車との間隔も安全なため高評価。
176.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,力行（加速）,4.4,70.0,22.4,29.48,70.0,45.5,3.9,41.141356062686455,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方73.9m先を20.3km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,現在速度29.5km/hがCBTC信号22.4km/hを2km/h以上超過しており、即時0.0ルールに該当するため。
172.79999999999984,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.3000000000000007,惰行,0.2,70.0,27.9,30.19,70.0,74.3,7.2,43.134659386656885,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方86.8m先を14.2km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度を2km/h以上超過しており、即時0点ルールが適用されるためrewardは0.0となる。
181.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,力行（加速）,0.1,70.0,58.6,15.6,0.0,0.0,0.0,13.024088511542288,1.6,0.0,この先制限速度なし,この先目立った勾配なし,前方210.2m先を41.0km/h,後続列車なし,60.0,0.0,発車済み,60.0,0.0,0.0,normal,0.0,delta_stopが-13.02mでブレーキ中にも関わらずオーバーランが確実なため安全違反とみなしreward=0.0。
184.69999999999916,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,惰行,0.1,70.0,30.7,6.72,70.0,2.9,0.0,2.1531606017077682,4.8,9.2,この先制限速度なし,この先目立った勾配なし,前方94.5m先を31.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,1.0,次駅減速フェーズでブレーキが適切に掛かり、delta_stopが許容範囲内で停止位置も正確、速度・CBTC制限遵守、ノコギリ運転なし。
177.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.3000000000000007,力行（加速）,4.4,70.0,21.5,26.23,70.0,37.0,2.8,32.611095770669216,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方71.8m先を22.1km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,現在速度がCBTC信号21.5km/hを2km/h以上上回っているため安全違反とみなし、即時0点とする。
182.89999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,26.7,11.73,70.0,7.5,0.0,6.552247081450834,3.0,9.2,この先制限速度なし,この先目立った勾配なし,前方83.7m先を29.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,次駅減速フェーズでブレーキが適切にかかり、delta_stopが0.95mで停止位置が許容範囲内、CBTC・制限速度遵守、ノコギリ運転なし。
175.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,力行（加速）,4.4,70.0,22.8,30.36,70.0,48.0,4.2,43.618816539789464,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方74.7m先を19.7km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度22.8km/hを超えて30.4km/hで走行しており、即時0点ルールに該当するためrewardは0.0とする。
181.99999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,0.1,70.0,25.0,13.6,70.0,10.7,0.0,8.803360363175006,2.1,9.2,この先制限速度なし,この先目立った勾配なし,前方79.5m先を28.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,ブレーキ0.1秒直後に0.1秒の力行へ切替えた短時間ノコギリ運転で、合理的根拠がなく安全性に影響するためrewardは0.0とする。
182.69999999999928,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.6,70.0,26.3,12.06,70.0,8.1,0.0,6.925485384000814,2.8,9.2,この先制限速度なし,この先目立った勾配なし,前方82.7m先を29.6km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,次駅減速フェーズでdelta_stopが正(1.17m)かつ現在速度がCBTC信号(26.3km/h)を大きく下回っているため、惰行は安全かつ停止位置達成可能と判断し高評価とした。
171.29999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.7999999999999999,惰行,0.2,70.0,30.4,28.28,70.0,86.5,6.7,37.87804886922288,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方93.7m先を10.9km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,次駅減速フェーズで力行し、短時間のノコギリ運転となったため上限0.0点となりrewardは0.0。
184.99999999999915,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,惰行,0.1,70.0,31.4,5.85,70.0,2.4,0.0,1.63205872215959,5.1,9.2,この先制限速度なし,この先目立った勾配なし,前方96.6m先を32.1km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,次駅減速フェーズで適切にブレーキし、delta_stop 0.77 mで停止位置が許容範囲内、制限速度・CBTC遵守、他に問題なし。
175.59999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,力行（加速）,4.4,70.0,23.1,30.95,70.0,49.7,4.4,45.319751174551186,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方75.3m先を19.4km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度23.1km/hを超えて30.9km/hで走行し、即時0点ルールに該当するためreward=0.0。
178.09999999999954,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,21.2,24.03,70.0,30.8,1.9,27.39217764309819,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方71.3m先を23.4km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度21.2km/hを2km/h超える24km/hで走行し即時0点ルールに該当するためreward=0.0とした。
174.19999999999976,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.700000000000002,惰行,0.2,70.0,25.5,31.84,70.0,62.2,5.8,47.946089684018126,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方80.7m先を16.9km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度を2km/h以上超過しており安全違反のため即座に0点とする。
175.2999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,4.4,70.0,23.6,31.84,70.0,52.3,4.7,47.946089684018126,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方76.4m先を18.9km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度23.6km/hを2km/h超えて31.8km/hで走行しており、即時0点ルールに該当するためrewardは0.0とする。
181.69999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,力行（加速）,0.1,70.0,58.9,15.02,0.0,0.0,0.0,12.075956449164014,1.8,0.0,この先制限速度なし,この先目立った勾配なし,前方211.6m先を41.1km/h,後続列車なし,60.0,0.0,発車済み,60.0,0.0,0.0,normal,0.0,ブレーキ中にdelta_stopが-12.08mでオーバーランがほぼ確実なため、即reward0.0ルールが適用される。
186.69999999999905,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.9000000000000012,惰行,0.1,70.0,35.9,0.9,70.0,0.8,0.0,0.03866816895294643,6.8,9.2,この先制限速度なし,この先目立った勾配なし,前方110.7m先を33.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,ブレーキで適切に減速し、delta_stopが0.76mで低速域の高評価基準を満たすため高評価とした。
176.39999999999964,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,力行（加速）,4.4,70.0,22.1,28.59,70.0,43.1,3.6,38.708339012544634,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方73.2m先を20.7km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,CBTC信号速度22.1km/hを超えて28.6km/hで走行しており、即時0点ルールに該当するためreward=0.0。
168.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,7.0,ブレーキ（減速）,6.0,70.0,36.1,23.91,70.0,110.5,10.0,27.120446392705357,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方111.3m先を2.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.2,次駅減速フェーズで加速し続け、低速(23.9km/h)でブレーキせずに進行しているため停車位置遅延とちんたら運転と判断し低評価。
