time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,15.0,70.0,70.0,8.0,67.2,1650.0,122.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,67.2,0,normal,0.2,巡航フェーズでrequired_speed 67.2km/hに対し8km/hのブレーキ走行で、加速すべきところを遅延・エネルギー無駄と判断し0.2とした。
1,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1650.0,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し8km/hでブレーキしており、必要以上の減速で省エネ性が著しく低く評価したため。
2,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1000.0,70.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し8km/hのブレーキ走行は不要な減速で遅延リスクとエネルギー浪費が大きく、評価を0.1とした。
3,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1000.0,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed70km/hに対し8km/hでブレーキ中、遅延が拡大し省エネ性も低いため低評価とした。
4,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,15.0,70.0,70.0,8.0,67.2,1650.0,122.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,67.2,0,normal,0.1,巡航フェーズで必要速度67.2km/hに対し8km/hでブレーキ走行し、エネルギー無駄が大きく適切でないため低評価とした。
5,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1650.0,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し8km/hでブレーキし、遅延とエネルギー損失が大きいため0.1とした。
6,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1000.0,70.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し8km/hのブレーキ走行は不必要な減速で省エネ性が低く、定時性を損なうため低評価とした。
7,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1000.0,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し8km/hのブレーキ走行は遅延とエネルギー無駄を招くため、rewardは0.1とした。
8,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,10.0,力行（加速）,15.0,70.0,70.0,8.0,67.2,1650.0,122.0,3.4330224744536846,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,67.2,0,normal,0.1,巡航フェーズで必要速度67.2km/hに対し8km/hで減速しており、遅延とエネルギー無駄が大きいため0.1とした。
9,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,10.0,力行（加速）,15.0,70.0,70.0,8.0,70.0,1650.0,0.0,3.4330224744536846,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed70km/hに対し8km/hでブレーキ走行し、停止位置も遠く離れているため遅延とエネルギー無駄が大きく、rewardは0.1とした。
