time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
108.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,2.0,70.0,70.0,67.21,67.2,509.1,72.0,217.55861059663997,0.0,6.1,この先制限速度なし,319m先に上り勾配9.2‰あり,前方509.5m先を0.0km/h,後続列車なし,20.0,15.0,未発車,100.0,67.2,12.0,anti_mid_stop,0.9,先行列車が停車中で駅間停車防止モード、target_speed_no_stopを維持し惰行しているため高評価。
112.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,6.0,70.0,70.0,68.31,68.3,519.2,68.0,224.5687164360354,0.0,6.1,この先制限速度なし,329m先に上り勾配9.2‰あり,前方519.6m先を0.0km/h,後続列車なし,40.0,19.0,未発車,80.0,68.3,0.0,delay_recovery,0.3,遅延回復モードで制限速度−3km/h以上の速度帯で力行を継続し、制限超過リスクがあるため減点し、rewardを0.3とした。
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,41.0,惰行,51.0,70.0,70.0,64.97,65.0,355.9,44.0,203.6060852902548,0.0,6.1,この先制限速度なし,165m先に上り勾配9.2‰あり,前方356.2m先を0.0km/h,後続列車なし,60.0,15.0,未発車,60.0,65.0,0.0,anti_mid_stop,0.3,先行列車が停車中で間隔が短く、減速フェーズで加速しているため停止位置確保と安全間隔が不足し評価を低くした。
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,力行（加速）,12.0,70.0,70.0,45.5,70.0,378.1,35.0,101.03194202050516,0.0,6.1,この先制限速度なし,188m先に上り勾配9.2‰あり,前方378.5m先を0.0km/h,後続列車なし,80.0,26.0,未発車,40.0,45.4,0.0,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度がtarget_speed_no_stopに近く惰行は適切。制限速度・CBTC違反なしで安全運転と判断。
81.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,69.45,69.5,1042.2,99.0,250.62223444427065,0.0,0.0,この先制限速度なし,52m先に上り勾配12.5‰あり,前方664.1m先を57.2km/h,後続列車なし,80.0,90.0,未発車,40.0,45.1,0.0,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、速度がtarget_speed_no_stop(45.1km/h)を大幅に上回り過剰加速と短時間のノコギリ運転が判定されたため評価を低下させた。
115.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,68.77,68.8,473.9,65.0,227.53101578313533,0.0,6.1,この先制限速度なし,283m先に上り勾配9.2‰あり,前方474.3m先を0.0km/h,後続列車なし,20.0,15.0,未発車,100.0,68.8,19.0,anti_mid_stop,0.4,先行列車が停車しているため駅間停車防止モードと判定し、target_speed_no_stopを超える加速は不要だが、6秒未満の切替でノコギリ運転と判断されたため減点。
127.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0,惰行,7.0,70.0,59.7,66.16,66.2,222.1,53.0,210.96434833029318,0.0,6.1,この先制限速度なし,32m先に上り勾配9.2‰あり,前方222.5m先を0.5km/h,後続列車なし,80.0,44.0,未発車,40.0,23.1,0.0,anti_mid_stop,0.0,CBTC信号速度59.7km/hを2km/h以上上回る66.2km/hで走行し、即時0.0ルールに該当したため、rewardは0.0とした。
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,ブレーキ（減速）,30.0,70.0,70.0,64.02,64.0,1626.3,131.0,213.81365263137712,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方1566.7m先を23.6km/h,後続列車なし,20.0,47.0,未発車,100.0,64.0,0.0,normal,0.6,巡航フェーズでrequired_speedと同等なのに力行を継続し、不要な加速となっているため評価を下げた。
112.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,6.0,70.0,70.0,67.72,67.7,485.8,68.0,220.79581895948155,0.0,6.1,この先制限速度なし,295m先に上り勾配9.2‰あり,前方486.1m先を0.0km/h,後続列車なし,40.0,19.0,未発車,80.0,67.7,0.0,anti_mid_stop,0.9,先行列車が次駅未発車で駅間停車防止モード。現在速度はtarget_speed_no_stopと一致し、加速は上限内で安全かつ制限速度遵守のため評価が高い。
64.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,62.0,70.0,70.0,69.6,69.6,1345.0,116.0,251.67756476654287,0.0,0.0,この先制限速度なし,355m先に上り勾配12.5‰あり,前方1343.4m先を4.3km/h,後続列車なし,20.0,32.0,未発車,100.0,69.6,0.0,delay_recovery,0.5,遅延回復モードでは制限速度付近を維持するため加速が必要だが、現在は惰行に切り替えており遅延リスクがあるため評価を下げ0.5とした。
105.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,67.89,67.9,565.6,75.0,221.87985901843717,0.0,6.1,この先制限速度なし,375m先に上り勾配9.2‰あり,前方565.9m先を0.0km/h,後続列車なし,20.0,15.0,未発車,100.0,67.9,9.0,anti_mid_stop,0.2,駅間停車防止モードでtarget_speed_no_stopと同等の速度で力行を続け、上限超過の加速と短時間のノコギリ運転となり過加速リスクがあるため0.2とした。
