time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
225.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,10.0,力行（加速）,5.0,70.0,70.0,66.28,70.0,321.9,0.0,211.71316135269416,46.0,6.1,この先制限速度なし,131m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.3,遅延回復モードで速度が制限速度付近に達しておらず、加速すべきところを惰行しているため評価を低くし、reward 0.3とした。
160.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,力行（加速）,11.0,70.0,70.0,50.72,70.0,1066.7,20.0,135.3937327512414,0.0,0.0,この先制限速度なし,76m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.1,遅延回復モードでrequired_speed 70km/hに対しブレーキにより速度が50.7km/hに低下し、遅延回復を妨げているため低評価。
111.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,力行（加速）,38.0,70.0,70.0,55.54,70.0,1325.0,69.0,161.85574402286633,0.0,0.0,この先制限速度なし,334m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.2,遅延回復モードで必要速度未達のまま減速ブレーキを続け、遅延回復に逆行しているため低評価。
149.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,7.0,70.0,70.0,60.35,70.0,1186.3,31.0,190.4909389940787,0.0,0.0,この先制限速度なし,196m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.1,遅延回復モードで制限速度付近の加速が必要な局面で、速度が制限‑10km/h以下に低下したままブレーキを続けており、遅延拡大とエネルギー浪費につながるため低評価。
207.0,Train11,巡航フェーズ（駅間走行中）,惰行中,16.0,力行（加速）,3.0,70.0,70.0,64.59,70.0,623.9,0.0,217.5492206575098,28.0,0.0,この先制限速度なし,33m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.5,遅延回復モードで制限速度付近の加速が必要なのに惰行を続けており、遅延回復が遅れるため減点し0.5とする。
171.0,Train11,巡航フェーズ（駅間走行中）,惰行中,17.0,力行（加速）,13.0,70.0,70.0,68.2,70.0,1121.4,9.0,241.9079082379117,0.0,0.0,この先制限速度なし,131m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.5,遅延回復モードで速度限界付近を維持すべきところを惰行に留まり、定時到達が危うく評価を減点した。
196.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,4.0,70.0,70.0,64.5,70.0,106.1,0.0,193.38485955234054,17.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.0,delta_stopが-87.28mでブレーキせず惰行中、オーバーランが確実なため即時0点ルールが適用される。
150.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,力行（加速）,16.0,70.0,70.0,49.99,70.0,996.0,30.0,131.58310712899328,0.0,0.0,この先制限速度なし,5m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.1,遅延回復モードでrequired_speed(70km/h)に近い速度を保つべきところ、不要な減速ブレーキで速度が20km/h下回り遅延拡大につながるため大幅減点し0.1とした。
145.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,52.0,70.0,70.0,57.39,70.0,1521.1,35.0,172.6078498080761,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.1,遅延回復モードで必要速度未達なのにブレーキ減速を続け、遅延拡大とエネルギー浪費が顕著なため評価を大幅に下げる。
161.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,惰行,10.0,70.0,70.0,64.28,70.0,903.7,19.0,184.88854050006617,0.0,12.5,この先制限速度なし,113m先で上り勾配12.5‰が終わり平坦になる,先行列車なし,後続列車なし,0.0,0.0,,0.0,70.0,0.0,delay_recovery,0.9,遅延回復モードで速度が制限速度‑5.7km/hと適切に加速中、CBTC・制限速度遵守、ノコギリ運転なしのため高評価。
