time,position,speed,action
0,21.112,0.0,Actions.acceleration
1,21.112448,3.17,Actions.acceleration
2,21.113752,6.17,Actions.acceleration
3,21.115867,9.01,Actions.acceleration
4,21.118752,11.71,Actions.acceleration
5,21.122365,14.26,Actions.acceleration
6,21.126668,16.68,Actions.acceleration
7,21.131626,18.97,Actions.acceleration
8,21.137203,21.14,Actions.acceleration
9,21.143368,23.2,Actions.acceleration
10,21.150088,25.15,Actions.acceleration
11,21.157335,26.99,Actions.acceleration
12,21.16508,28.74,Actions.acceleration
13,21.173298,30.39,Actions.acceleration
14,21.181963,31.96,Actions.acceleration
15,21.191043,33.39,Actions.acceleration
16,21.200509,34.74,Actions.acceleration
17,21.210341,36.02,Actions.acceleration
18,21.220518,37.23,Actions.acceleration
19,21.231028,38.43,Actions.acceleration
20,21.24186,39.54,Actions.acceleration
21,21.252991,40.59,Actions.acceleration
22,21.264406,41.58,Actions.acceleration
23,21.27609,42.53,Actions.acceleration
24,21.288035,43.47,Actions.acceleration
25,21.300242,44.41,Actions.acceleration
26,21.312707,45.33,Actions.acceleration
27,21.325427,46.24,Actions.acceleration
28,21.338397,47.13,Actions.acceleration
29,21.351613,48.01,Actions.acceleration
30,21.365071,48.87,Actions.acceleration
31,21.378767,49.72,Actions.acceleration
32,21.392696,50.56,Actions.acceleration
33,21.406856,51.38,Actions.acceleration
34,21.421241,52.18,Actions.acceleration
35,21.435848,52.98,Actions.acceleration
36,21.450674,53.76,Actions.acceleration
37,21.465714,54.52,Actions.acceleration
38,21.480965,55.28,Actions.acceleration
39,21.496423,56.01,Actions.acceleration
40,21.512098,56.87,Actions.acceleration
41,21.528017,57.74,Actions.acceleration
42,21.544177,58.6,Actions.acceleration
43,21.560572,59.44,Actions.acceleration
44,21.5772,60.27,Actions.acceleration
45,21.594056,61.08,Actions.acceleration
46,21.611136,61.88,Actions.acceleration
47,21.628437,62.67,Actions.acceleration
48,21.645954,63.44,Actions.coasting
49,21.663558,63.27,Actions.coasting
50,21.681103,63.05,Actions.coasting
51,21.698587,62.83,Actions.acceleration
52,21.716116,63.37,Actions.coasting
53,21.733686,63.15,Actions.coasting
54,21.751196,62.92,Actions.acceleration
55,21.76875,63.46,Actions.coasting
56,21.786345,63.24,Actions.coasting
57,21.80388,63.01,Actions.coasting
58,21.821353,62.79,Actions.acceleration
59,21.838871,63.33,Actions.coasting
60,21.856431,63.11,Actions.coasting
61,21.87393,62.89,Actions.acceleration
62,21.891474,63.42,Actions.coasting
63,21.909059,63.2,Actions.coasting
64,21.926584,62.98,Actions.acceleration
65,21.944152,63.51,Actions.coasting
66,21.961763,63.29,Actions.coasting
67,21.979312,63.07,Actions.coasting
68,21.996799,62.85,Actions.acceleration
69,22.014331,63.38,Actions.coasting
70,22.031906,63.16,Actions.coasting
71,22.049419,62.94,Actions.acceleration
72,22.066977,63.47,Actions.coasting
73,22.084576,63.25,Actions.coasting
74,22.102114,63.03,Actions.coasting
75,22.119591,62.81,Actions.acceleration
76,22.137112,63.34,Actions.coasting
77,22.154676,63.12,Actions.coasting
78,22.172179,62.9,Actions.acceleration
79,22.189726,63.43,Actions.coasting
80,22.207315,63.21,Actions.coasting
81,22.224843,62.99,Actions.acceleration
82,22.242415,63.52,Actions.coasting
83,22.260029,63.3,Actions.coasting
84,22.277581,63.08,Actions.coasting
85,22.295072,62.86,Actions.acceleration
86,22.312576,63.08,Actions.coasting
87,22.330006,62.42,Actions.acceleration
88,22.34736,62.53,Actions.acceleration
89,22.364743,62.63,Actions.acceleration
90,22.382154,62.73,Actions.acceleration
91,22.399593,62.83,Actions.acceleration
92,22.417059,62.93,Actions.acceleration
93,22.434553,63.02,Actions.coasting
94,22.451967,62.36,Actions.acceleration
95,22.469305,62.47,Actions.acceleration
96,22.486673,62.57,Actions.acceleration
97,22.504072,62.78,Actions.acceleration
98,22.521586,63.31,Actions.coasting
99,22.539142,63.09,Actions.coasting
100,22.556637,62.87,Actions.acceleration
101,22.574176,63.41,Actions.coasting
102,22.591758,63.18,Actions.coasting
103,22.609278,62.96,Actions.coasting
104,22.626736,62.74,Actions.coasting
105,22.644134,62.52,Actions.coasting
106,22.661471,62.3,Actions.coasting
107,22.678747,62.09,Actions.coasting
108,22.695962,61.87,Actions.coasting
109,22.7131,61.49,Actions.acceleration
110,22.730229,61.83,Actions.coasting
111,22.747344,61.4,Actions.coasting
112,22.76434,60.97,Actions.coasting
113,22.781217,60.54,Actions.coasting
114,22.797975,60.12,Actions.coasting
115,22.814615,59.69,Actions.coasting
116,22.831136,59.27,Actions.coasting
117,22.847541,58.85,Actions.coasting
118,22.863827,58.42,Actions.coasting
119,22.879998,58.01,Actions.coasting
120,22.896052,57.59,Actions.coasting
121,22.911989,57.17,Actions.coasting
122,22.927812,56.75,Actions.deceleration
123,22.943397,55.48,Actions.deceleration
124,22.958629,54.2,Actions.deceleration
125,22.973508,52.94,Actions.deceleration
126,22.988035,51.67,Actions.deceleration
127,23.002212,50.41,Actions.deceleration
128,23.016038,49.15,Actions.deceleration
129,23.029516,47.9,Actions.deceleration
130,23.042646,46.65,Actions.deceleration
131,23.05543,45.4,Actions.deceleration
132,23.067868,44.16,Actions.deceleration
133,23.079961,42.92,Actions.deceleration
134,23.09171,41.69,Actions.deceleration
135,23.103115,40.42,Actions.coasting
136,23.114277,39.95,Actions.coasting
137,23.125307,39.47,Actions.deceleration
138,23.136084,38.14,Actions.deceleration
139,23.14649,36.8,Actions.deceleration
140,23.156527,35.47,Actions.deceleration
141,23.166194,34.15,Actions.deceleration
142,23.175493,32.82,Actions.deceleration
143,23.184425,31.5,Actions.deceleration
