time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
183.49999999999878,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.30000000000000004,力行（加速）,2.0000000000000004,70.0,12.5,5.33,70.0,42.0,0.0,1.354967280831051,3.6,9.2,この先制限速度なし,この先目立った勾配なし,前方57.4m先を15.5km/h,後続列車なし,0.0,0.0,発車済み,35.0,70.0,0.0,normal,0.3,直前の力行から惰行への7秒未満の切替が合理的根拠なく行われたため、ノコギリ運転上限(0.1‑0.3)に抑えられた。
180.39999999999895,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.30000000000000004,ブレーキ（減速）,0.8999999999999999,70.0,0.0,0.0,70.0,47.5,0.0,0.0,2.5,9.2,この先制限速度なし,この先目立った勾配なし,前方47.9m先を0.0km/h,後続列車なし,0.0,0.0,未発車,25.0,70.0,8.4,anti_mid_stop,0.0,先行列車が延着停車中で機外停車防止モード。加速は不要だが、ブレーキ→惰行の短時間切替がノコギリ運転と判定され、上限0.0点となる。
203.09999999999766,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.500000000000001,ブレーキ（減速）,3.900000000000002,70.0,0.0,0.0,70.0,47.3,0.0,0.0,25.2,9.2,この先制限速度なし,この先目立った勾配なし,前方48.1m先を3.0km/h,後続列車なし,0.0,0.0,発車済み,25.0,70.0,0.0,normal,0.2,低速で惰行し続けブレーキ未実施、かつ短時間切替のノコギリ運転で機能的に不適切なため0.2とした。
176.1999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.9000000000000012,ブレーキ（減速）,0.9999999999999999,70.0,0.0,0.0,70.0,43.8,1.8,0.0,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方44.2m先を0.0km/h,後続列車なし,0.0,0.0,未発車,35.0,70.0,14.2,anti_mid_stop,0.0,ノコギリ運転と判定され、prev_notch_durationが1秒で上限rewardが0.0となったため、全体rewardは0.0とする。
205.7999999999975,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,力行（加速）,0.5,70.0,7.8,0.0,70.0,47.1,0.0,0.0,27.9,9.2,この先制限速度なし,この先目立った勾配なし,前方52.9m先を9.8km/h,後続列車なし,0.0,0.0,発車済み,25.0,70.0,0.0,normal,0.0,加速0.5秒直後にブレーキへ切替え、保持時間が7秒未満でノコギリ運転と判定され、reward上限が0.0点となった。
183.1999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0000000000000004,惰行,7.899999999999988,70.0,11.7,5.15,70.0,42.4,0.0,1.26504527858942,3.3,9.2,この先制限速度なし,この先目立った勾配なし,前方56.5m先を15.0km/h,後続列車なし,0.0,0.0,発車済み,35.0,70.0,0.0,normal,0.1,次駅減速フェーズで不適切に加速し、停止位置達成が不可能でエネルギー無駄となるため低評価。
181.3999999999989,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.2,惰行,7.899999999999988,70.0,5.4,0.28,70.0,43.8,0.0,0.0037431507078475473,3.5,9.2,この先制限速度なし,この先目立った勾配なし,前方51.4m先を11.2km/h,後続列車なし,0.0,0.0,発車済み,35.0,70.0,0.0,normal,0.1,次駅減速フェーズで加速操作を続けており、停止位置確保とCBTC遵守に対し不適切なため大幅減点。
180.89999999999893,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.599999999999989,ブレーキ（減速）,0.9999999999999999,70.0,0.0,0.0,70.0,43.8,0.0,0.0,3.0,9.2,この先制限速度なし,この先目立った勾配なし,前方49.9m先を10.0km/h,後続列車なし,0.0,0.0,発車済み,35.0,70.0,0.0,normal,0.2,次駅手前で0km/hのまま停止しブレーキ未実施のため、次駅減速フェーズで停車位置が大幅に遅れ、運転操作は不適切と判断した。
211.99999999999716,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.30000000000000004,70.0,25.2,0.96,70.0,46.6,0.0,0.0439952846684189,32.1,9.2,この先制限速度なし,この先目立った勾配なし,前方80.2m先を21.7km/h,後続列車なし,0.0,0.0,発車済み,25.0,70.0,0.0,delay_recovery,0.2,減速操作で速度が1km/hに低下し、駅手前で早すぎる停止となり次駅到達が遅延し、遅延回復モードに不適切。
208.19999999999737,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.7999999999999999,ブレーキ（減速）,3.4000000000000017,70.0,15.3,0.0,70.0,47.1,0.0,0.0,28.3,9.2,この先制限速度なし,この先目立った勾配なし,前方61.2m先を15.0km/h,後続列車なし,0.0,0.0,発車済み,25.0,70.0,0.0,normal,0.2,減速フェーズで速度0km/hのままブレーキせず惰行し、短時間のノコギリ運転が発生しているため安全は保たれるが運転品質が低く、上限0.3に抑えて0.2とした。
