time,position,speed,action
0.000,21.112000,0.0000,1
1.000,21.112448,3.1655,1
2.000,21.113752,6.1663,1
3.000,21.115867,9.0104,1
4.000,21.118752,11.7057,1
5.000,21.122365,14.2597,1
6.000,21.126668,16.6796,1
7.000,21.131626,18.9721,1
8.000,21.137203,21.1437,1
9.000,21.143368,23.2007,1
10.000,21.150088,25.1488,1
11.000,21.157335,26.9937,1
12.000,21.165080,28.7408,1
13.000,21.173298,30.3950,1
14.000,21.181963,31.9612,1
15.000,21.191043,33.3896,1
16.000,21.200509,34.7412,1
17.000,21.210341,36.0208,1
18.000,21.220518,37.2319,1
19.000,21.231028,38.4252,1
20.000,21.241860,39.5379,1
21.000,21.252991,40.5882,1
22.000,21.264406,41.5823,1
23.000,21.276090,42.5287,1
24.000,21.288035,43.4676,1
25.000,21.300242,44.4073,1
26.000,21.312707,45.3313,1
27.000,21.325427,46.2398,1
28.000,21.338397,47.1331,1
29.000,21.351613,48.0114,1
30.000,21.365071,48.8748,1
31.000,21.378767,49.7237,1
32.000,21.392696,50.5582,1
33.000,21.406856,51.3785,1
34.000,21.421241,52.1849,1
35.000,21.435848,52.9775,1
36.000,21.450674,53.7566,1
37.000,21.465714,54.5224,1
38.000,21.480965,55.2750,1
39.000,21.496423,56.0147,1
40.000,21.512098,56.8659,1
41.000,21.528017,57.7391,1
42.000,21.544177,58.5972,1
43.000,21.560572,59.4405,1
44.000,21.577200,60.2691,1
45.000,21.594056,61.0834,1
46.000,21.611136,61.8834,1
47.000,21.628437,62.6695,1
48.000,21.645954,63.4418,1
49.000,21.663663,64.0198,1
50.000,21.681519,64.5342,1
51.000,21.699516,65.0395,1
51.090,21.701143,65.0845,0
52.090,21.719190,64.8565,0
53.090,21.737174,64.6293,0
54.090,21.755095,64.4030,0
55.090,21.772953,64.1774,0
56.090,21.790748,63.9527,0
57.090,21.808481,63.7288,0
58.090,21.826152,63.5057,0
59.090,21.843762,63.2833,0
60.090,21.861309,63.0618,0
61.090,21.878795,62.8410,0
62.090,21.896220,62.6211,0
63.090,21.913584,62.4019,0
64.090,21.930888,62.1834,0
65.090,21.948130,61.9658,0
66.090,21.965313,61.7489,0
67.090,21.982435,61.5327,0
68.090,21.999497,61.3173,0
69.090,22.016499,61.1027,0
70.090,22.033442,60.8888,0
