time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
24.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,20.0,70.0,70.0,39.13,70.0,2004.4,40.0,83.47883371299238,0.0,-2.1,この先制限速度なし,214m先に下り勾配6.7‰あり,前方641.0m先を63.0km/h,後続列車なし,10.0,164.0,未発車,50.0,49.6,anti_mid_stop,0.3,先行列車が塞いでいるため駅間停車防止モード。現在速度がtarget_speed_no_stop(49.6km/h)を10km/h以上下回り、惰行は遅延リスクとなるため減点し0.3とする。
213.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,11.0,ブレーキ（減速）,8.0,70.0,67.7,26.84,70.0,140.5,0.0,34.13768249045519,34.0,9.2,この先制限速度なし,この先目立った勾配なし,前方262.8m先を35.0km/h,後続列車なし,0.0,0.0,発車済み,35.0,70.0,delay_recovery,0.8,遅延回復モードでrequired_speed(70km/h)に向け加速中。制限速度・CBTC遵守、衝突リスクなし、delta_stopが十分に正で停止位置は確保できるため高評価。
170.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,惰行,0.1,70.0,61.7,25.19,25.2,29.5,9.8,30.087949900232633,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方227.4m先を40.2km/h,後続列車なし,0.0,0.0,発車済み,70.0,25.2,normal,0.9,ブレーキで適切に減速し、delta_stopが5m以内の許容範囲に収まっているため高評価とし、0.9点とする。
69.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,70.0,33.98,70.0,1577.7,76.0,61.33089737995863,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方1379.4m先を41.7km/h,後続列車なし,5.0,94.0,未発車,70.0,67.5,normal,0.0,巡航フェーズで不要なブレーキと、1秒保持の力行→ブレーキ切替が合理的理由なくノコギリ運転と判定され、reward上限が0.0となった。
12.0,Train11,駅出発直後の加速フェーズ（20秒以内）,ブレーキ（減速）中,1.0,力行（加速）,4.0,70.0,70.0,21.39,70.0,2140.7,93.0,25.151988182292847,0.0,-2.1,この先制限速度なし,350m先に下り勾配6.7‰あり,前方1442.4m先を63.2km/h,後続列車なし,10.0,111.0,未発車,100.0,70.0,normal,0.2,加速フェーズで不要なブレーキに切り替え、7秒未満の逆転操作でノコギリ運転となり遅延とエネルギー浪費を招くため低評価。
68.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,ブレーキ（減速）,2.0,70.0,70.0,63.33,70.0,1318.0,53.0,209.33223474582755,0.0,0.0,この先制限速度なし,328m先に上り勾配12.5‰あり,前方844.3m先を48.2km/h,後続列車なし,0.0,0.0,,70.0,70.0,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切、速度・信号・間隔すべて遵守しノコギリ運転なし。
106.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,19.0,ブレーキ（減速）,8.0,70.0,70.0,54.74,60.1,977.7,74.0,134.8306532479886,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方1410.3m先を47.9km/h,後続列車なし,0.0,0.0,,100.0,60.1,normal,1.0,巡航フェーズでrequired_speed未達だが加速中で適切、制限速度・CBTC遵守、先行列車との間隔十分でエネルギー効率も問題なし。
72.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,51.6,70.0,1408.8,39.0,140.05657947458963,0.0,0.0,この先制限速度なし,418m先に上り勾配12.5‰あり,前方797.6m先を62.1km/h,後続列車なし,0.0,91.0,未発車,35.0,61.5,anti_mid_stop,0.0,直前のブレーキから1秒で加速へ切替し、保持時間が7秒未満で合理的理由がなくノコギリ運転と判定されたため、reward上限が0.0となった。
176.29999999999941,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,惰行,0.1,70.0,70.0,26.1,0.0,0.0,3.7,36.31278062094755,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方828.0m先を56.9km/h,後続列車なし,5.0,0.0,発車済み,100.0,0.0,normal,0.0,delta_stopが-36.31mでブレーキせずに加速しており、オーバーランが確実なため即時0点とする。
113.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,ブレーキ（減速）,7.0,70.0,70.0,50.96,70.0,1115.5,65.0,136.65792188868056,0.0,0.0,この先制限速度なし,125m先に上り勾配12.5‰あり,前方1115.9m先を0.0km/h,後続列車なし,5.0,20.0,未発車,70.0,70.0,normal,1.0,安全・速度・信号すべて遵守し、required_speed未達の加速は適切でノコギリ運転もなく最高評価とした。
