time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
195.89999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.4,ブレーキ（減速）,0.7,70.0,23.9,23.46,70.0,49.8,0.0,26.113391558195463,16.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.1m先を19.9km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.2,次駅減速フェーズで低速惰行が続きブレーキ未実施のため遅延が増大し、安全上は問題ないが運転品質が低く評価された。
172.29999999999959,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,力行（加速）,0.1,70.0,44.6,22.61,22.6,28.1,7.7,24.2626415006101,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方143.6m先を34.4km/h,後続列車なし,5.0,0.0,発車済み,50.0,22.6,normal,0.9,ブレーキが適切に作動し、delta_stopが3.84mで安全に駅停車位置に近づいているため高評価。
199.09999999999948,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.1,70.0,23.6,23.14,70.0,29.2,0.0,25.40873637637129,19.2,9.2,この先制限速度なし,この先目立った勾配なし,前方76.4m先を24.9km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.6,次駅減速フェーズでブレーキが適切に掛かり、delta_stopが3.79mで許容範囲内。安全・速度・CBTCすべて遵守。
197.79999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,惰行,2.2000000000000006,70.0,23.5,22.63,70.0,37.7,0.0,24.305414905634397,17.9,9.2,この先制限速度なし,この先目立った勾配なし,前方76.3m先を23.0km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.2,減速フェーズで加速し、短時間のノコギリ運転により停止位置達成が危うく、即時0点規則は無いが上限0.3に抑えて0.2とした。
180.89999999999915,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.3,ブレーキ（減速）,2.3000000000000007,70.0,17.5,3.32,70.0,37.3,0.0,0.5259409411052803,1.0,9.2,この先制限速度なし,この先目立った勾配なし,前方64.5m先を19.9km/h,後続列車なし,10.0,0.0,発車済み,50.0,70.0,normal,0.2,次駅減速フェーズでdelta_stopが正であり信号速度を超えていないため加速は許容されるが、直前のブレーキから短時間で力行への切替は合理的理由がなくノコギリ運転と判定され、報酬上限が0.1‑0.3に制限される。
198.49999999999952,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.7999999999999999,惰行,2.2000000000000006,70.0,23.6,23.75,70.0,33.2,0.0,26.76022271832096,18.6,9.2,この先制限速度なし,この先目立った勾配なし,前方76.3m先を24.0km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.0,CBTC信号速度23.6km/hをブレーキせずに23.8km/hで走行し、信号無視となったため即時0点とした。
107.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,8.0,70.0,70.0,55.54,70.0,845.8,51.0,138.738709601736,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方772.3m先を26.2km/h,後続列車なし,10.0,66.0,未発車,50.0,63.0,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。target_speed_no_stop以下で加速中で、制限速度・CBTC遵守、ノコギリ運転なしの適切操作と判断し高評価。
84.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,惰行,6.0,70.0,70.0,54.52,70.0,1332.1,29.0,156.06824542626887,0.0,0.0,この先制限速度なし,342m先に上り勾配12.5‰あり,前方755.2m先を61.5km/h,後続列車なし,5.0,89.0,未発車,30.0,58.7,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、現在速度が target_speed_no_stop 未満で加速中で上限超過がなく、適切な操作と判断した。
180.09999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,5.099999999999997,70.0,26.1,29.3,70.0,78.2,0.0,40.64339178272786,2.2,9.2,この先制限速度なし,この先目立った勾配なし,前方82.2m先を8.1km/h,後続列車なし,5.0,0.0,発車済み,40.0,70.0,normal,0.0,CBTC信号速度26.1km/hを超えて加速し、ブレーキ未実施のため安全違反となり即0点とした。
183.09999999999988,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0999999999999999,惰行,6.099999999999996,70.0,56.3,31.57,70.0,74.9,0.0,47.141649706060726,3.2,9.2,この先制限速度なし,この先目立った勾配なし,前方198.1m先を35.1km/h,後続列車なし,5.0,0.0,発車済み,40.0,70.0,normal,0.3,次駅減速フェーズで加速し、ノコギリ運転となっているため大幅減点し、上限0.3点とした。
184.8999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.799999999999999,力行（加速）,0.1,70.0,20.5,15.62,70.0,48.0,0.0,11.605894794379548,5.0,9.2,この先制限速度なし,この先目立った勾配なし,前方69.9m先を18.2km/h,後続列車なし,5.0,0.0,発車済み,40.0,70.0,normal,0.2,ブレーキ開始が早すぎて停止位置が手前になり、遅延とエネルギー損失が大きいため低評価。
185.79999999999887,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.6,ブレーキ（減速）,0.5,70.0,29.5,5.49,70.0,31.6,0.0,1.4374862007148752,5.9,9.2,この先制限速度なし,この先目立った勾配なし,前方91.1m先を27.2km/h,後続列車なし,10.0,0.0,発車済み,50.0,70.0,normal,0.0,ブレーキから0.6秒の力行への切替が合理的根拠なく行われ、保持時間が7秒未満でノコギリ運転と判定され、reward上限が0.0に制限された。
179.6999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.30000000000000004,ブレーキ（減速）,2.500000000000001,70.0,26.8,26.35,70.0,62.9,0.3,32.90868354801356,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方83.9m先を17.8km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.2,ブレーキから0.3秒の力行への切替に合理的根拠がなくノコギリ運転と判定され、上限0.3点に抑えられた。
148.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,7.0,70.0,70.0,50.38,70.0,409.5,30.0,123.53503140544706,0.0,6.1,この先制限速度なし,219m先に上り勾配9.2‰あり,前方409.8m先を0.0km/h,後続列車なし,5.0,25.0,未発車,30.0,51.2,anti_mid_stop,1.0,先行列車が停車しているため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で惰行は適切、制限速度・CBTC遵守、列車間隔も問題なし。
168.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,2.0,70.0,36.2,37.31,70.0,110.9,10.0,65.67885621044003,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方111.7m先を2.8km/h,後続列車なし,10.0,0.0,発車済み,40.0,70.0,normal,0.1,早期ブレーキとノコギリ運転により停止位置誤差が大きく、エネルギー効率も低下したため低評価。
173.09999999999982,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0000000000000004,力行（加速）,0.1,70.0,25.6,24.32,70.0,67.4,6.9,28.054392433517645,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方81.1m先を14.8km/h,後続列車なし,10.0,0.0,発車済み,40.0,70.0,normal,0.6,CBTC信号以下で安全にブレーキしているが、駅までの余裕距離が大きく早すぎる減速のためエネルギー効率が低下しやや減点した。
184.29999999999896,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.8999999999999999,惰行,2.3000000000000007,70.0,26.1,5.26,70.0,33.7,0.0,1.319631249873955,4.4,9.2,この先制限速度なし,この先目立った勾配なし,前方82.3m先を25.2km/h,後続列車なし,10.0,0.0,発車済み,50.0,70.0,normal,0.1,次駅減速フェーズにも関わらず加速し、ブレーキ遅延と短時間のノコギリ運転があるため安全は保たれるが運転品質が低く0.1とする。
174.49999999999974,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.0999999999999999,ブレーキ（減速）,2.3000000000000007,70.0,24.4,24.71,70.0,58.1,5.5,28.957288323741352,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方78.1m先を17.4km/h,後続列車なし,10.0,0.0,発車済み,40.0,70.0,normal,0.0,CBTC信号24.4km/hを超える24.7km/hでブレーキせずに力行したため即時0点とした。
191.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,0.5,70.0,29.4,30.92,70.0,83.2,0.0,45.232490599301286,13.5,9.2,この先制限速度なし,この先目立った勾配なし,前方90.8m先を11.2km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.0,CBTC信号29.4km/hを超えて30.9km/hで加速し、ブレーキ未実施かつノコギリ運転（ブレーキ→力行）で安全違反となり即時0点とした。
174.29999999999976,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.8999999999999999,ブレーキ（減速）,2.3000000000000007,70.0,24.5,24.4,70.0,59.5,5.7,28.238448933724438,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方78.5m先を17.1km/h,後続列車なし,10.0,0.0,発車済み,40.0,70.0,normal,0.2,次駅減速フェーズでブレーキすべきところを力行し、ブレーキ→力行の短時間切替がノコギリ運転と判定されたため上限0.3に抑え0.2とした。
197.89999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.2,惰行,2.2000000000000006,70.0,23.5,22.79,70.0,37.1,0.0,24.648944872609366,18.0,9.2,この先制限速度なし,この先目立った勾配なし,前方76.3m先を23.1km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.3,前方列車との安全距離は保たれCBTC遵守だが、加速への切替が7秒未満の短時間で行われ合理的根拠がなくノコギリ運転と判定され、上限0.3点に抑えられる。
202.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,1.7000000000000004,70.0,50.2,12.35,0.0,0.0,0.0,8.171175319457753,22.6,0.0,この先制限速度なし,この先目立った勾配なし,前方168.1m先を38.5km/h,後続列車なし,10.0,0.0,発車済み,30.0,0.0,normal,0.0,delta_stopが-8.17mでブレーキ未実施、オーバーランが確実なため即時0点ルールが適用され、現在の力行は安全上不適切でrewardは0.0とした。
175.49999999999946,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5000000000000002,惰行,0.1,70.0,0.0,7.17,70.0,40.4,2.5,2.450928606790273,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方45.4m先を9.1km/h,後続列車なし,10.0,0.0,発車済み,50.0,70.0,normal,0.2,低速(7.2km/h)でdelta_stopが37.95mと大きく、早すぎるブレーキにより停車位置まで余裕が過剰で遅延が生じるため大幅減点。
183.89999999999898,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.5,惰行,2.3000000000000007,70.0,25.2,4.23,70.0,34.2,0.0,0.8536085428534147,4.0,9.2,この先制限速度なし,この先目立った勾配なし,前方80.1m先を24.6km/h,後続列車なし,10.0,0.0,発車済み,50.0,70.0,anti_mid_stop,0.2,CBTC・制限速度は遵守しているが、減速フェーズで不合理に加速しノコギリ運転となり停止位置が遠く遅延リスクが高いため、上限0.2で評価した。
177.29999999999959,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.8999999999999999,ブレーキ（減速）,1.3,70.0,23.2,22.4,70.0,40.2,2.7,23.815773033133656,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方75.6m先を22.2km/h,後続列車なし,10.0,0.0,発車済み,40.0,70.0,normal,0.0,ブレーキから0.9秒の力行へ短時間で切替え、減速フェーズで加速しているためノコギリ運転と判定され、reward上限は0.0となる。
196.0999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,力行（加速）,0.1,70.0,44.3,30.89,70.0,38.0,0.0,45.14531275212075,16.2,9.2,この先制限速度なし,この先目立った勾配なし,前方142.2m先を33.2km/h,後続列車なし,10.0,0.0,発車済み,30.0,70.0,normal,0.0,Delta_stop が -7.15 m でブレーキ中にも関わらずオーバーランがほぼ確実と判定され、即reward0.0ルールが適用された。
39.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,6.0,70.0,70.0,23.68,70.0,1977.0,20.0,30.79739429751747,0.0,-2.1,この先制限速度なし,187m先に下り勾配6.7‰あり,前方525.9m先を63.3km/h,後続列車なし,10.0,139.0,未発車,30.0,56.5,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop 未満のため加速は適切であり、制限・CBTC違反もなく安全運転と評価できる。
192.39999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,力行（加速）,0.1,70.0,27.6,28.38,70.0,75.0,0.0,38.14491474091389,12.5,9.2,この先制限速度なし,この先目立った勾配なし,前方85.9m先を13.3km/h,後続列車なし,5.0,0.0,発車済み,30.0,70.0,normal,0.9,CBTC信号に合わせて軽いブレーキを行い、制限速度・信号遵守・停止位置は全て確保されており安全上の問題はなく、ノコギリ運転や間隔違反もないため高評価とする。
