time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
188.7999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.6,力行（加速）,0.8999999999999999,70.0,19.1,14.03,70.0,50.6,0.0,9.367700778950548,8.9,9.2,この先制限速度なし,この先目立った勾配なし,前方67.3m先を16.1km/h,後続列車なし,5.0,0.0,発車済み,20.0,70.0,normal,0.2,低速域でブレーキ開始が早すぎ、delta_stopが41.23mと大きく停止位置が過剰に手前になるため大幅減点し0.2とした。
110.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,8.0,70.0,70.0,61.33,70.0,847.1,19.0,168.60870451536752,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方467.0m先を48.4km/h,後続列車なし,0.0,0.0,,35.0,70.0,normal,1.0,現在速度がrequired_speed未満で加速が必要であり、制限速度・CBTC信号を遵守し、先行列車との間隔も安全域内、ノコギリ運転もなく適切に加速しているため高評価。
200.0999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,70.0,32.3,70.0,12.1,0.0,49.33202063772171,20.2,9.2,この先制限速度なし,この先目立った勾配なし,前方1069.4m先を61.2km/h,後続列車なし,0.0,0.0,発車済み,100.0,70.0,normal,0.0,delta_stopが-37.23mでブレーキ中でもオーバーランが確実と判断され、即時0点ルールに該当するためreward=0.0。
147.79999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,惰行,0.1,70.0,0.0,13.64,13.6,0.8,30.2,8.855120979302804,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方1.2m先を0.1km/h,後続列車なし,0.0,60.2,未発車,20.0,1.6,anti_mid_stop,0.0,delta_stopが-8.06mでブレーキ中でもオーバーランが確実と判断され、即reward0.0ルールが適用されたため。
183.89999999999984,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.8000000000000005,力行（加速）,0.1,70.0,70.0,36.75,70.0,57.8,0.0,63.73818143368076,4.0,9.2,この先制限速度なし,この先目立った勾配なし,前方358.5m先を44.5km/h,後続列車なし,5.0,0.0,発車済み,70.0,70.0,normal,0.0,delta_stop が -5.94 m で高速度域のオーバーランがほぼ確実となり、即時0点ルールに該当するため reward=0.0 とした。
217.39999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,力行（加速）,0.1,70.0,70.0,38.43,70.0,70.6,0.0,69.64551637005232,37.5,9.2,この先制限速度なし,この先目立った勾配なし,前方1167.5m先を62.6km/h,後続列車なし,0.0,0.0,発車済み,70.0,70.0,delay_recovery,1.0,ブレーキが適切に作動し、delta_stopが0.95mで許容範囲内、速度制限・CBTC遵守、ノコギリ運転なし、遅延回復モードでも停止位置は正確であるため高評価。
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,1.0,70.0,70.0,44.41,70.0,1955.6,35.0,107.20938944088653,0.0,-2.1,この先制限速度なし,165m先に下り勾配6.7‰あり,前方644.9m先を63.1km/h,後続列車なし,0.0,131.0,未発車,35.0,58.7,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop以下の速度で加速しており、制限速度・CBTC遵守、停止位置も十分確保できているため高評価。
148.69999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.1000000000000005,惰行,0.1,70.0,0.0,34.05,34.0,3.0,21.3,54.78170028962913,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方0.0m先を11.1km/h,後続列車なし,10.0,54.3,未発車,20.0,3.0,anti_mid_stop,0.0,ブレーキは行っているがdelta_stopが-51.78mでオーバーランが確実であり即時0点ルールが適用されるためrewardは0.0。
217.29999999999959,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,力行（加速）,0.1,70.0,70.0,28.35,70.0,26.0,0.0,38.064757999034725,37.4,9.2,この先制限速度なし,この先目立った勾配なし,前方502.3m先を49.6km/h,後続列車なし,5.0,0.0,発車済み,35.0,70.0,delay_recovery,0.0,δ_stopが-12.06mで高速域においてブレーキ中でもオーバーランが確実と判断され、即0.0ルールが適用されたため。
112.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,1.0,70.0,70.0,67.01,70.0,606.7,25.0,233.7452171093518,0.0,0.0,この先制限速度なし,16m先に上り勾配6.1‰あり,前方318.9m先を50.4km/h,後続列車なし,5.0,86.0,未発車,20.0,28.0,anti_mid_stop,0.0,駅間停車防止モードでtarget_speed_no_stopを大幅に超えて走行し、力行→惰行の短時間切替が合理的理由なくノコギリ運転と判定されたためreward上限0.0となった。
