time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
173.0999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,70.0,25.61,25.6,28.1,6.9,31.094831234506138,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方381.7m先を46.3km/h,後続列車なし,5.0,0.0,発車済み,85.0,25.6,normal,0.9,次駅減速フェーズでブレーキを適切に使用し、delta_stop‑2.99mが許容範囲内で速度・CBTC制限を遵守、ノコギリ運転や間隔問題もなく高評価。
184.9999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,24.7,7.12,70.0,1.9,0.0,2.416893020868885,5.1,9.2,この先制限速度なし,この先目立った勾配なし,前方78.9m先を29.9km/h,後続列車なし,0.0,0.0,発車済み,28.0,70.0,normal,0.9,駅手前でブレーキ中、delta_stop‑0.52mが許容範囲内でCBTC・速度制限遵守、ノコギリ運転なし、間隔適正のため高評価。
206.49999999999946,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1,ブレーキ（減速）,2.9000000000000012,70.0,70.0,18.8,70.0,16.5,0.0,16.79600001445854,26.6,9.2,この先制限速度なし,この先目立った勾配なし,前方1624.2m先を63.3km/h,後続列車なし,0.0,0.0,発車済み,110.0,70.0,normal,0.2,次駅減速フェーズでブレーキせずに加速し、ノコギリ運転と判定されたため、reward上限0.3に抑え0.2とした。
95.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,14.0,70.0,70.0,56.8,70.0,1024.2,61.0,169.14316409105018,0.0,0.0,この先制限速度なし,34m先に上り勾配12.5‰あり,前方935.4m先を28.9km/h,後続列車なし,10.0,68.0,未発車,60.0,55.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop(55.3km/h)をわずか上回り、上限＋5km/h以内の加速で安全かつ適切と判断し高評価。
127.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,ブレーキ（減速）,6.0,70.0,70.0,56.67,70.0,840.3,51.0,144.34987216145555,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方840.7m先を0.0km/h,後続列車なし,0.0,26.0,未発車,45.0,70.0,normal,0.9,巡航フェーズでrequired_speed未達だが加速中で適切、制限速度・CBTC遵守、間隔安全、ノコギリ運転なしのため高評価。
179.19999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.299999999999995,惰行,4.0,70.0,68.6,43.27,70.0,81.5,0.8,88.08860188108584,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方268.3m先を39.6km/h,後続列車なし,0.0,0.0,発車済み,45.0,70.0,normal,0.0,ブレーキ中でもdelta_stopが-6.59mで停止距離が不足し、オーバーランがほぼ確実なため即時0点とする。
187.49999999999906,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,31.9,0.66,0.0,0.0,0.0,0.023407328020886856,7.6,0.0,この先制限速度なし,この先目立った勾配なし,前方98.2m先を32.6km/h,後続列車なし,0.0,0.0,発車済み,28.0,0.0,normal,1.0,ブレーキで適切に減速し、delta_stopが±1m以内の正確な停止位置で安全基準を満たすため高評価とした。
136.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,6.0,70.0,70.0,28.24,70.0,553.4,42.0,39.23487023938555,0.0,6.1,この先制限速度なし,363m先に上り勾配9.2‰あり,前方553.8m先を0.0km/h,後続列車なし,10.0,42.0,未発車,45.0,48.2,anti_mid_stop,0.5,先行が塞いで駅間停車防止モード。現在はブレーキ後の短時間力行でtarget_speed_no_stop未達だが加速中。CBTC・制限速度違反なし。ノコギリ運転と判定され、prev_notch_duration6秒でreward上限0.5とした。
199.79999999999905,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.5,70.0,21.1,8.69,70.0,32.5,0.0,3.5989291627444073,19.9,9.2,この先制限速度なし,この先目立った勾配なし,前方71.1m先を23.0km/h,後続列車なし,5.0,0.0,発車済み,28.0,70.0,normal,0.0,ブレーキがCBTC未満で早すぎ、かつノコギリ運転（0.5s以下）と判定されreward上限0.0となった。
115.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,69.2,70.0,949.7,65.0,213.61073789594045,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方1145.3m先を40.1km/h,後続列車なし,0.0,0.0,発車済み,110.0,70.0,normal,1.0,巡航フェーズでrequired_speedにほぼ到達し惰行が適切、制限速度・CBTCを遵守、先行列車との間隔も十分で遅延なしのため高評価。
