time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,70.0,30.0,30.0,45.6,10.9,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-20.04mでオーバーランが確実と判断され、即reward0.0ルールに該当するため0.0とした。
1,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,30.0,30.0,45.6,10.9,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-20.04mでオーバーランが確実と判断され、即時0点ルールが適用されたためreward=0.0。
2,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,12.0,70.0,70.0,30.0,30.0,45.6,10.9,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-20.04mでブレーキ未実施のためオーバーランが確実と判断し、安全上即0点とし評価した。現在速度30km/h、信号速度70km/hでも減速せず惰行を続けている点が致命的である。
3,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,30.0,30.0,45.6,10.9,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-20.04mでブレーキ未実施のためオーバーランが確実で、即時0点規則が適用される。
4,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,70.0,30.0,30.0,60.6,14.5,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-5.04mでオーバーランが確実と判断され、即時0点ルールに該当したためreward=0.0。
5,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,30.0,30.0,60.6,14.5,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-5.04mでオーバーランがほぼ確実、即0.0ルールが適用されるためrewardは0.0とする。
6,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,12.0,70.0,70.0,30.0,30.0,60.6,14.5,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-5.04mでブレーキをかけておらず、オーバーランがほぼ確実と判断し即時0点とした。
7,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,30.0,30.0,60.6,14.5,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-5.04mでブレーキ未実施のためオーバーランが確実と判断し、即時0点とした。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,70.0,30.0,70.0,65.6,15.7,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切に作動しdelta_stopが±5m以内で停止位置が確保、速度制限・CBTCも遵守しているため高評価。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,30.0,70.0,65.6,15.7,65.64088392752669,0.0,-20.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,ブレーキが適切にかかりdelta_stopが0.04m以内で停止位置が確保でき、速度・CBTC制限を遵守しているため高評価。
