time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
88,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,65.0,65.0,222.3,24.6,220.2549258138756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,delta_stopが2.05 mで|Δ|が2‑5 mに該当し、ブレーキは適切だが若干早めの停止となるため0.6とした。
90,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,65.0,65.0,222.3,24.6,220.2549258138756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキが適切に作動し、delta_stopが2.05mで停止位置は許容範囲内だが若干余裕がありやや減点した。
91,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,65.0,70.0,222.3,0.0,220.2549258138756,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,delta_stopが2.05 mで2‑5 mの範囲にあり、ブレーキは適切だが停止位置がやや手前になるため0.6とした。
93,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,65.0,70.0,276.9,0.0,274.8669474921479,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.6,ブレーキ開始が駅手前約2m早くΔstopが2.03mでやや早すぎるため、やや減点しrewardを0.6とした。
136,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,67.0,67.0,235.7,25.3,233.6771759428613,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ中でdelta_stopが2.02mと許容範囲内であり、停止位置はややずれたが安全で他に問題なし。
137,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,67.0,70.0,235.7,0.0,233.6771759428613,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ中でdelta_stopが2.02mと許容範囲内、制限速度・CBTC遵守、ノコギリ運転なしと評価し、やや減点の0.6点とした。
138,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,67.0,67.0,235.7,25.3,233.6771759428613,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ開始が2.02m早く、|delta_stop|が2m超でやや早めの停止と判断し、reward=0.6とした。
139,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,12.0,70.0,70.0,67.0,70.0,235.7,0.0,233.6771759428613,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキが適切に作動し、Δ=2.02mの停止余裕は許容範囲外れたが安全上問題なく、他に違反なしと判断し0.6点とした。
184,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,69.0,69.0,249.5,26.0,247.46858754191047,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキ中でdelta_stopが2.03mと2〜5m範囲にあり、停止位置誤差が評価の主因となり0.6とした。
185,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,12.0,70.0,70.0,69.0,70.0,249.5,0.0,247.46858754191047,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキは適切にかかっているが、停止開始が2.03 m早くやや早すぎるため評価をやや減点し0.6とした。
