time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,75.0,188.33299862893884,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hの惰行を続け、遅延リスクと省エネ性が低いため0.2とした。
1,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,0.0,188.33299862893884,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hで惰行しており、加速が必要なのに減速しているため大幅な遅延が予測される。
2,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,75.0,188.33299862893884,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hの惰行が続き、定時到着が危うくなるため評価を低くした。
3,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,0.0,188.33299862893884,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hで惰行しており、必要速度未達で遅延拡大と省エネ不足と判断し低評価とした。
4,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,67.4,1200.0,75.0,235.2316222489677,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 67.4km/hに対し60km/hの惰行を続け、速度不足で遅延リスクが高く省エネ性も低いため0.2とした。
5,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,0.0,235.2316222489677,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hのまま惰行し、遅延拡大とエネルギー無駄が顕著なため0.2とした。
6,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,60.0,67.4,1200.0,75.0,235.2316222489677,0.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.2,巡航フェーズで必要速度67.4km/hに対し60km/hの惰行で遅延リスクが高く、定時性が損なわれたため低評価とした。
7,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,1200.0,0.0,235.2316222489677,20.0,-15.0,この先制限速度なし,300m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し60km/hの惰行を続け、速度不足により遅延が拡大するため0.2とした。
8,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,60.0,248.3,29.8,188.33299862893884,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,1.0,全ての安全・信号条件を遵守し、必要速度を維持した惰行で停止位置も確保でき、エネルギー効率も良好なため最高評価とした。
9,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,力行（加速）,12.0,70.0,70.0,60.0,70.0,248.3,0.0,188.33299862893884,20.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.8,即時ゼロ違反なし、速度・CBTC遵守、停止位置に余裕があり減速フェーズで惰行は適切、ノコギリ運転もなく安全かつ妥当な操作と判断した。
