time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
62.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,10.0,70.0,70.0,1.2184130501563717,70.0,1957.6132599454504,118.0,0.08211645519495586,0.0,-2.1,この先制限速度なし,166m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し現在速度1.2km/hと大幅に遅く、不要な低速走行とエネルギー浪費が顕著なため0.2点とした。
48.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,70.0,10.819124911531562,70.0,2050.2759686795785,132.0,6.458516663883025,0.0,-2.1,この先制限速度なし,257m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.0,ブレーキへの切替が1秒未満の惰行からの反転で合理的理由がなく、prev_notch_durationが1秒未満のため上限0.0点とし、不要な減速も評価を下げる。
89.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,10.0,70.0,70.0,4.712840979457436,70.0,1898.376401111001,91.0,1.227576129014071,0.0,-2.1,この先制限速度なし,106m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため力行は適切で、速度・信号超過なし、ノコギリ運転もなく不要な加速もないため最高評価とした。
56.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,惰行,1.0,70.0,70.0,9.043281346932345,70.0,2032.0804403703896,124.0,4.5146956133628695,0.0,-2.1,この先制限速度なし,239m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.0,巡航フェーズで必要速度70km/hに対し9km/hの低速でブレーキを続行し、惰行1秒から2秒で反転したためノコギリ運転と判定され、上限0.0点となった。
90.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,10.0,70.0,70.0,7.632848978796005,70.0,1896.65404351236,90.0,3.217528156447436,0.0,-2.1,この先制限速度なし,104m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度超過・信号違反・ノコギリ運転等の問題はなし。
57.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,惰行,1.0,70.0,70.0,6.497338874980351,70.0,2029.9256235595,123.0,2.332134818160926,0.0,-2.1,この先制限速度なし,238m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.0,ブレーキへの短時間切替と惰行からの反転がノコギリ運転と判定され、上限0.0点となったためrewardは0.0とした。
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,21.0,70.0,69.99786376953125,33.79977181851311,70.0,1365.8255245399505,13.0,60.687309187128115,0.0,0.0,この先制限速度なし,366m先に上り勾配12.5‰あり,前方758.0m先を47.9km/h,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、ノコギリ運転もなく間隔も適正なため高評価とした。
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,3.0,70.0,69.99786376953125,5.010323933581558,70.0,1963.282912411934,46.0,1.387336834191799,0.0,-2.1,この先制限速度なし,171m先に下り勾配6.7‰あり,前方1757.3m先を48.2km/h,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し5km/hの低速走行が遅延を招き、さらに2秒未満のブレーキ→力行の反転がノコギリ運転と判定され上限0.3点に制限されるため0.2点とした。
110.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,2.0,70.0,69.99786376953125,2.347569661613557,70.0,1947.3173883568224,53.0,0.3047663863748548,0.0,-2.1,この先制限速度なし,156m先に下り勾配6.7‰あり,前方1901.2m先を48.1km/h,後続列車なし,0.2,ノコギリ運転と判定され、prev_notch_durationが2秒のためreward上限0.3点に制限され、他項目は適合するため0.2点とした。
87.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,5.0,70.0,69.99786376953125,16.105833130184774,70.0,2048.9322177979298,93.0,14.287864004894825,0.0,-2.1,この先制限速度なし,254m先に下り勾配6.7‰あり,前方2494.9m先を48.2km/h,後続列車なし,0.4,ブレーキから5秒で力行への反転が合理的理由なく行われ、ノコギリ運転と判定され上限0.5点に抑えたためrewardは0.4とした。
