time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
45,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,0.5,70.0,8.0,4.0,0.0134344365447671,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,前ノッチが1.5秒の惰行から2秒のブレーキへの反転は合理的理由がなくノコギリ運転と判定され、上限0.0点のためreward=0.0。
52,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,0.5,70.0,12.0,4.0,0.0134344365447671,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,ノコギリ運転と過度な減速により停止位置が遠く、定時性と省エネ性が著しく損なわれたため0.0とした。
53,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,0.5,70.0,12.0,4.0,0.0134344365447671,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,前ノッチが1.5秒の惰行から2秒未満のブレーキへ切替し、合理的理由がなくノコギリ運転と判定されたためrewardは0.0とした。
109,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,1.0,70.0,8.0,4.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,次駅減速フェーズで速度1km/hのままブレーキを続け、駅到達が不可能であり、ノコギリ運転（惰行→減速）に該当するためrewardは0.0とした。
116,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,1.0,70.0,12.0,4.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,惰行からブレーキへの短時間反転がノコギリ運転と判定され、上限0.0点のためrewardは0.0となり、適切な減速ではないと判断した。
117,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,1.0,70.0,12.0,4.0,0.053731928280769,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,ノコギリ運転と判定され、prev_notch_durationが1.5秒で上限0.0点となったためrewardは0.0。
172,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,1.5,70.0,8.0,4.0,0.1208837524867071,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,ノコギリ運転と判定され、前ノッチ保持時間が2秒未満のためreward上限が0.0となり、早すぎるブレーキも評価を下げた。
180,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,1.5,70.0,12.0,4.0,0.1208837524867071,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,前ノッチが1.5秒の惰行から減速へ7秒未満で反転し、ノコギリ運転と判定されたためreward上限が0.0点となった。
181,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,1.5,70.0,12.0,4.0,0.1208837524867071,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,次駅減速フェーズで必要以上に早くブレーキし速度が1.5km/hのまま停車準備を行い、惰行からブレーキへの短時間切替がノコギリ運転と判定され上限rewardが0.0となったため評価は0.0。
228,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,2.0,70.0,5.0,4.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,次駅減速フェーズでブレーキを継続し停止位置到達が不可能であり、保持時間が短く反転操作に合理的理由がないためノコギリ運転と判定し、上限0.0点とした。
229,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.5,70.0,70.0,2.0,70.0,5.0,4.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,現在ブレーキに切り替わったが、保持時間が7秒未満で前の惰行も短く、合理的理由がないためノコギリ運転とみなし、上限0.0点とした。
236,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,1.5,70.0,70.0,2.0,70.0,8.0,4.0,0.2148808499115298,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,惰行からブレーキへの短時間切替が合理的根拠なく行われ、ノコギリ運転と判定され上限0.0点とした。
