time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
57,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,8.0,70.0,70.0,50.0,70.0,141.6,0.0,131.6349551522256,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキが必要距離より約10m早く開始され停止位置が前倒しになる上、既存の15秒遅延がさらに増大するため評価を低くし0.4とした。
63,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,15.0,70.0,70.0,50.0,70.0,141.6,0.0,131.6349551522256,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキが必要距離より早く開始され、required_speedを下回る低速走行で遅延が拡大しているため、評価は低く0.4とした。
129,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,8.0,70.0,70.0,55.0,70.0,163.8,0.0,158.77928380688735,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,ブレーキが必要ブレーキ点より約5m早く開始され、駅手前での早すぎる停止となり停止位置誤差が基準を超えたため低評価とした。
271,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,15.0,70.0,70.0,62.0,70.0,198.8,0.0,200.8199608957775,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.0,delta_stopが-2.02mで必要ブレーキ距離を下回り、次駅減速フェーズで停止位置が確保できずオーバーランリスクがあるためrewardを0.0とした。
299,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,25.0,70.0,70.0,62.0,70.0,210.8,0.0,200.8199608957775,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,次駅減速フェーズでブレーキ開始が必要停止距離より約10m早く、停止位置誤差が5〜15mとなりやや減点となるため、遅延も加味し0.4とした。
301,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.0,惰行,15.0,70.0,70.0,62.0,70.0,210.8,0.0,200.8199608957775,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキ開始が早すぎて駅手前約10mで停止し、15秒の遅延が拡大するため評価を低くし、0.4とした。
378,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,25.0,70.0,70.0,65.0,65.0,230.3,25.5,220.2549258138756,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,次駅減速フェーズで必要速度と同等の速度なのに早期ブレーキを行い、遅延とエネルギー無駄が生じるため低評価とした。
379,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,25.0,70.0,70.0,65.0,70.0,230.3,0.0,220.2549258138756,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキが必要ブレーキ距離より早く開始され、delta_stopが10.05mで早すぎる減速となり停止位置と定時性が損なわれたため評価を低減し0.4とした。
427,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,25.0,70.0,70.0,68.0,70.0,238.5,0.0,240.5269168801856,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキは減速フェーズに適切だがdelta_stopが-2.03mでやや遅れ、やや減点と判断した。
457,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,8.0,70.0,70.0,68.0,70.0,250.5,0.0,240.5269168801856,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.4,ブレーキ開始が必要距離より約10m早く、15秒の遅延でエネルギー効率も低下しているため、評価は0.4とした。
458,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,25.0,70.0,70.0,68.0,68.0,250.5,26.5,240.5269168801856,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,ブレーキ開始が必要距離より早く、不要な減速で定時性と省エネ性を損ね、停止位置が理想から外れたため評価を低くした。
463,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,15.0,70.0,70.0,68.0,70.0,250.5,0.0,240.5269168801856,15.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,ブレーキ開始が早すぎて停止位置が約10m手前となり、遅延とエネルギー無駄が生じたため低評価とした。運転操作が不適切。
508,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.0,惰行,15.0,70.0,70.0,70.0,70.0,252.5,26.0,254.5018236368305,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキは必要だがδ_stopが-2 mでやや遅れ、やや減点としreward=0.6とした。
510,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,15.0,70.0,70.0,70.0,70.0,252.5,26.0,254.5018236368305,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,ブレーキは適切だがdelta_stopが-2mでやや過走しているため、やや減点とした。
