time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
22.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,10.0,惰行,1.0,70.0,69.99786376953125,5.468877257302238,70.0,2074.2712873296546,50.0,1.6527068376519933,0.0,-2.1,この先制限速度なし,283m先に下り勾配6.7‰あり,前方850.9m先を48.0km/h,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し5.5km/hのブレーキ走行は遅延を大幅に拡大し、エネルギー無駄となるため0.2とした。
39.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,69.99786376953125,6.723095546800487,70.0,2054.861824872443,46.0,2.4968646625762267,0.0,-2.1,この先制限速度なし,263m先に下り勾配6.7‰あり,前方1059.8m先を47.9km/h,後続列車なし,0.0,ブレーキへの短時間切替が1秒で反転し、ノコギリ運転と判定されたため、reward上限が0.0点に設定された。
43.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,69.99786376953125,7.45686915932965,70.0,2048.485426268211,45.0,3.071023094373801,0.0,-2.1,この先制限速度なし,256m先に下り勾配6.7‰あり,前方1106.8m先を47.6km/h,後続列車なし,0.0,ブレーキへの短時間反転が2秒未満でノコギリ運転と判定され、上限0.0点となったため。
46.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,69.99786376953125,5.385657058529155,70.0,2044.677758850785,45.0,1.6028251324719198,0.0,-2.1,この先制限速度なし,253m先に下り勾配6.7‰あり,前方1143.0m先を47.7km/h,後続列車なし,0.0,ブレーキへの即時反転が2秒未満であり、ノコギリ運転と判定され上限0.0点となる。
89.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,3.0,70.0,69.99786376953125,11.255027483413306,70.0,1978.933462381804,44.0,6.988499033003194,0.0,-2.1,この先制限速度なし,186m先に下り勾配6.7‰あり,前方1652.5m先を47.8km/h,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し11.3km/hのままブレーキを継続し、不要な減速とノコギリ運転が判定されたため、rewardは0.2とした。
91.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,力行（加速）,3.0,70.0,69.99786376953125,6.217298634429056,70.0,1974.08758243515,44.0,2.1355919754636132,0.0,-2.1,この先制限速度なし,182m先に下り勾配6.7‰あり,前方1674.4m先を48.0km/h,後続列車なし,0.1,巡航フェーズでrequired_speed70km/hに対し6.2km/hのブレーキ走行かつ2秒以下の力行→ブレーキ反転でノコギリ運転と判定し、上限0.3点、実質0.1点とした。
108.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,2.0,70.0,69.99786376953125,7.376866996354727,70.0,1950.0111683299683,50.0,3.0055465572005304,0.0,-2.1,この先制限速度なし,158m先に下り勾配6.7‰あり,前方1877.3m先を48.2km/h,後続列車なし,0.2,巡航フェーズでrequired_speed(70km/h)を大幅に下回りブレーキしている上、2秒の加速から1秒のブレーキへの反転でノコギリ運転と判定され、上限0.3点となる。
22.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,力行（加速）,2.0,70.0,69.99786376953125,6.285203675872883,70.0,2156.914719460154,103.0,2.1824572864608998,0.0,-2.1,この先制限速度なし,365m先に下り勾配6.7‰あり,前方1736.7m先を48.6km/h,後続列車なし,0.1,巡航フェーズでrequired_speed 70km/hに対し6.3km/hと大幅に遅く、ブレーキは不要であり、2秒間の力行→ブレーキの反転がノコギリ運転と判定され、上限0.1点となる。
29.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,69.99786376953125,4.315509637508201,70.0,2152.6780241946176,104.0,1.0294138765256982,0.0,-2.1,この先制限速度なし,361m先に下り勾配6.7‰あり,前方1826.1m先を47.8km/h,後続列車なし,0.0,巡航フェーズでrequired_speed 70km/hに対し4.3km/hのブレーキ走行で、ノコギリ運転（1秒反転）と判定され上限0.0点となった。
39.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,69.99786376953125,5.864008762272388,70.0,2144.3532069143457,106.0,1.899959138712423,0.0,-2.1,この先制限速度なし,353m先に下り勾配6.7‰あり,前方1951.6m先を47.8km/h,後続列車なし,0.0,2秒未満のパワー→ブレーキの反転でノコギリ運転と判定し、上限0.0点となる。さらに巡航フェーズでrequired_speed70km/hに対し5.9km/hの減速は不適切で省エネ性も欠如しているため0.0点とする。
