time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
360,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,5.0,70.0,1300.0,95.0,1.3420645674902167,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,0.9,巡航フェーズでrequired_speed未達のため加速は適切で、速度・CBTC制限・前方列車間隔すべて安全範囲内。ノコギリ運転なし。
361,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,5.0,70.0,1300.0,0.0,1.3420645674902167,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号・間隔すべて遵守しているため高評価とする。
362,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,10.0,70.0,70.0,5.0,70.0,1300.0,95.0,1.3420645674902167,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号制限を遵守し、ノコギリ運転や間隔問題もなく、エネルギー効率も許容範囲内と判断した。
363,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,10.0,70.0,70.0,5.0,70.0,1300.0,0.0,1.3420645674902167,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズで必要速度70km/hに対し5km/hの低速で力行中であり、制限速度・CBTC遵守、間隔・エネルギー面で問題なく、ノコギリ運転でもないため高評価とした。
364,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,30.0,70.0,70.0,5.0,70.0,1300.0,95.0,1.3420645674902167,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度制限・CBTC遵守、ノコギリ運転なし、間隔適正のため最高評価とした。
365,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,30.0,70.0,70.0,5.0,70.0,1300.0,0.0,1.3420645674902167,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は必要であり、制限速度・CBTC遵守、ノコギリ運転なし、間隔問題なしと評価し高評価とする。
366,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,30.0,70.0,70.0,5.0,70.0,1300.0,95.0,1.3420645674902167,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は必要で、速度制限・CBTC遵守、ノコギリ運転なし、列車間隔も適切なので高評価としreward=1.0
367,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,30.0,70.0,70.0,5.0,70.0,1300.0,0.0,1.3420645674902167,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、ノコギリ運転もなく全項目が適合しているため最高評価とした。
368,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,15.0,70.0,1300.0,95.0,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、前方列車との間隔も安全であるため最高評価とした。
369,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,15.0,70.0,1300.0,0.0,12.043897473726263,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,0.9,巡航フェーズでrequired_speed未達だが加速中であり、制限速度・CBTC遵守、前方列車との間隔も安全で、ノコギリ運転条件を満たさないため高評価とした。
370,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,10.0,70.0,70.0,15.0,70.0,1300.0,95.0,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速が必要であり、速度・信号制限を守りノコギリ運転もなく、適切な操作と判断した。
371,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,10.0,70.0,70.0,15.0,70.0,1300.0,0.0,12.043897473726263,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,0.9,巡航フェーズでrequired_speed未達のため加速は適切で、制限速度・CBTC遵守、間隔安全、ノコギリ運転なし、遅延回復のための加速で省エネ性に問題なし。
372,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,30.0,70.0,70.0,15.0,70.0,1300.0,95.0,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号超過なし、ノコギリ運転もなく、前方列車との間隔も安全で省エネ上の問題がないため高評価とした。
373,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,30.0,70.0,70.0,15.0,70.0,1300.0,0.0,12.043897473726263,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号・前方列車間隔すべて遵守しているため最高評価とした。
374,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,30.0,70.0,70.0,15.0,70.0,1300.0,95.0,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号・間隔すべて遵守しノコギリ運転もなく評価は最高。
375,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,30.0,70.0,70.0,15.0,70.0,1300.0,0.0,12.043897473726263,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は必要であり、速度・信号・安全間隔すべて遵守しているため高評価とした。
376,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,25.0,67.9,1300.0,95.0,33.33166419349847,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,0.8,制限速度・CBTC遵守で安全、前方列車が近く長時間ブレーキはCBTC対応とみなし、現在の加速は必要でありノコギリ運転でもなく、全体的に適切な操作と判断した。
377,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,10.0,70.0,70.0,25.0,70.0,1300.0,0.0,33.33166419349847,15.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 400.0m 先を 40.0km/h で走行中,後続列車なし,1.0,巡航フェーズでrequired_speed未達のため加速は適切であり、速度・信号超過やノコギリ運転等の違反がなく評価を下げる要因がない。
