time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,3.0,惰行,10.0,70.0,13.7,5.5,59.7,2100.0,170.0,1.623696747846627,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,1.0,加速フェーズで必要速度未達のため力行は適切で、制限速度・CBTC信号を遵守し、前方列車との間隔も安全、過剰な加速や省エネ違反はなし。
1,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,3.0,惰行,10.0,70.0,13.7,5.5,70.0,2100.0,0.0,1.623696747846627,30.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.5,加速フェーズで不要な10秒の惰行と先行列車との間隔不足が減点要因となり、評価は0.5とした。
2,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,8.0,惰行,10.0,70.0,13.7,5.5,59.7,2100.0,170.0,1.623696747846627,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.5,加速フェーズで不要な10秒の惰行があり、定時到達に遅れを生むため評価を減点し0.5とした。
3,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,8.0,惰行,10.0,70.0,13.7,5.5,70.0,2100.0,0.0,1.623696747846627,30.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.9,現在の力行はCBTC制限13.7km/h以内で加速が必要な加速フェーズに適合し、速度超過やノコギリ運転はなく、先行列車との安全距離も保たれているため高評価とした。
4,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,3.0,惰行,10.0,70.0,13.7,11.7,59.1,2100.0,170.0,7.3351377073086175,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,1.0,現在の力行は必要速度未達であり、制限速度・CBTC信号を守りつつ適切に加速しているため高評価とする。
5,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,3.0,惰行,10.0,70.0,13.7,11.7,70.0,2100.0,0.0,7.3351377073086175,30.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,1.0,加速フェーズで信号速度以下に留まりつつ加速し、速度超過や停車位置誤差がなく、ノコギリ運転も間隔も適正なため最高評価とした。
6,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,8.0,惰行,10.0,70.0,13.7,11.7,59.1,2100.0,170.0,7.3351377073086175,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.9,加速フェーズで必要速度未達だが、現在の力行は制限速度・CBTC信号を遵守し安全違反がなく適切と判断した。
7,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,8.0,惰行,10.0,70.0,13.7,11.7,70.0,2100.0,0.0,7.3351377073086175,30.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.7,加速フェーズで直前に10秒間の惰行があり、不要な減速が見られたため評価を減点し0.7とした。
8,Train11,駅出発直後の加速フェーズ（20秒以内）,惰行中,3.0,力行（加速）,10.0,70.0,13.7,12.7,58.8,2100.0,170.0,8.63994848099494,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,1.0,前方列車が停止しCBTC信号が低速に設定されているため、惰行は安全かつ適切で、ノコギリ運転もなく評価は高く1.0とした。
9,Train11,駅出発直後の加速フェーズ（20秒以内）,惰行中,3.0,力行（加速）,10.0,70.0,13.7,12.7,70.0,2100.0,0.0,8.63994848099494,30.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 60.0m 先を 0.0km/h で走行中,後続列車なし,0.4,加速フェーズで不必要に惰行に切り替え、定時遅延を拡大し省エネ性も低下しているため評価を低くし、rewardを0.4とした。
